Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
ABUW_6001,0.025082904036905544,0.01813168287783257,0.00032919268918357454,-0.02938637581290502,0.15512288537872948,0.011867473703015313,0.007383791050960071,0.010381822279096488,0.005900708970484459,0.009528623251303577,-0.006948136096373911,0.005771948194917608,0.0035759663653281344,0.011560656128807734,0.009289245929315501,0.03464752474689139,-0.020756430582925943,-0.004834027070198628,0.004880769579105363,-0.004620547051729279,0.013074488410415464,0.0044964316884970575,-0.021332654619565187,0.008951022302572114,0.0032491466618509114,0.016632878182310164,0.00522820477583213,0.0021678828379382564,-0.0290128198639885,-0.0131305092336993,0.010060072423083934,0.020925849573932783,-0.0027858801446369623,-0.0073362369929304335,-0.009465329801645973,0.013906338850483823
ABUW_6002,0.02839109056797244,-0.0036450409838617655,0.01710919719052635,0.07416617545662625,0.15753434625519433,0.002368152719128587,0.005421488127757556,0.00559792607128704,0.011857129868921958,-0.0034438079315577495,-0.00812028289355409,0.00547767291110413,-0.00922700642825097,-0.009405894754317122,0.0018333104511050527,-0.0013638802442585089,-0.025962023692056812,0.008182834406056645,0.007484405367069225,-0.006676668877901154,0.028022668132247738,0.0001123693983054069,-0.014409844541897938,-0.006395748282011168,-0.014552176275160818,0.016044583914655745,-0.016429543446518945,0.005113058008836693,-0.016426760293676002,-0.010132099384474626,-0.0035415147507026363,0.0013393059263223706,-0.007871740502981147,0.004720687865941341,-0.00441835750720231,0.02320334563093483
ABUW_6003,0.014533129866983656,-0.0009286594340265587,0.00464833598447166,-0.019506424335854224,0.09749879327667868,0.012610939126599297,0.0056326149321093595,0.003991646459699516,0.0026222818464610217,0.005420098928793809,0.0020364558645330657,-0.0036984383102093466,0.0034866833758261813,0.006261126520249532,0.010072710837915356,0.005954506787296666,-0.019572272257730627,0.005710739130863522,-0.016205470235652938,0.015038271193204802,0.01727576471275311,-0.000680039783289442,-0.011269907617917225,0.002989411329690801,-0.002813933172133465,0.019586283562559183,-0.015817217778183987,0.024515371241258577,-0.015388552285863498,-0.011596808271439987,0.007906716398524428,0.01624578531418957,-0.007952612085012396,0.001467208472780265,-0.0028804691867513814,0.023047029740709334
ABUW_5001,0.0016149428187188352,-0.006141441556038021,-0.0003995847099838676,-0.008311550523212596,-0.009489205219939477,-0.01352179029021648,-0.00590525898575604,0.0019404581252251841,-0.013783173825019852,0.005827591355466649,-0.003389111231268572,0.011125782149935537,0.001698570803198889,-0.0059491976928431846,-0.004408827424791346,0.010200302951779976,0.005436743464110814,0.013672579849870685,-0.0008310632288039885,-0.002360368892076421,-0.006570113605424854,-0.0011669615960265007,-0.0027345948372915004,0.02086781095665808,-0.0011284560887796803,-0.008367906490556583,-0.007409607705999766,-0.007506124282490526,-0.006346470970358858,-0.0019773480167081872,0.002990180826010845,0.007348254303247989,-0.0026273968637764997,0.005233774433506042,-0.0013623738483873522,0.0056997291920948085
ABUW_5002,0.009881744787404003,-0.0037103995315364204,0.0044238247525915245,-0.017610255790676446,0.008906849186102555,-0.003815577553955913,-0.005714154727807567,-0.002072765421768446,-0.015640906241972834,0.012952780011244412,0.0026278862567720484,0.0062188867212802715,0.017454515687336972,-0.0034635482823950773,0.005425400377983145,-0.0030339542208176907,0.007654914507403087,-0.0018891417279568187,0.0062428880574643105,-0.006484440174043998,-0.00703731850565016,0.0079420262744099,-0.004396147072393471,0.010997208308020505,0.000991412377322227,-0.014767110617734877,0.005661187691695082,0.013884230627278872,0.006463902947646089,-0.01851803350846455,0.007975241445856217,0.009259319631492279,0.0005534507849561774,-0.004562936697237344,0.012841300648198956,0.003849689695244642
ABUW_5003,0.01146942791378051,-0.0049946377216494395,0.0016408084005562482,0.015682959072577815,0.0018587033523492231,-0.013120960601362239,-0.007942159167742246,-0.012926259391369018,-0.008196679978756873,0.03311880729554677,0.003423086194227529,0.006007410934816454,0.010480227101251688,-0.007945433732223353,0.008946655111595697,-0.02355661428382549,-0.03510307038335455,-0.0025857180573158885,-0.004509027019006323,-0.010178624517813381,0.01285997634325303,0.003124233319675294,-0.004173910733980922,0.02005716315576881,-0.0014868254636978345,0.027123137444147394,0.009025353645117957,0.04557246952680805,-0.018293006717735868,0.00010762257461636669,-0.0010550600634170375,0.009714990772725241,0.0045987559018977565,0.03131669975809305,0.012552831531936459,0.007656626030170516
ABUW_5004,0.0022927037318134953,-0.0017023887918122854,0.0012063515608652146,-0.003139538386719372,-0.015372010857390171,0.0005667704107411528,-0.0029426311255141046,0.0023135799082419366,-0.0064997676672257365,0.018687417044992983,-0.005459811380688196,0.0053551635266803135,0.009051896166260986,-0.0012480500259700207,-0.00684036858358115,0.0030364873284839805,0.0007516110108506442,0.002266682479319284,0.003963182126099038,-0.011206459320456259,0.0022779460607509306,-0.0020099209213774944,0.006952507733609725,0.004254295721307303,-0.00571673645307949,-0.014479572300075136,-0.010965110302265482,-0.009674401528266237,-0.006428961892921224,-0.0011196323675938652,0.006029501162647337,-0.0005109167567757969,0.008668993508509325,-0.015476066780635091,-0.0005255869040745019,0.006117048096336447
ABUW_5005,-0.030253199435960207,-0.002626196242319071,-0.009541634869404765,-0.02076780541331727,0.03614552700281873,-0.005063950523827322,-0.04282601504698146,0.0012096449308763003,-0.020392263466226367,0.004878350660045375,0.01598258357044184,-0.003920558590836881,0.044341473495685096,0.003464375838944048,-0.036467606879658186,0.03418012987012836,0.005796108263017019,0.01687273593918161,-0.024062892714212518,-0.007573548678874473,-0.02073075322535781,0.008531059103038158,-0.013606296157763893,0.002334810922131532,0.004404706854229411,0.01696534525584614,-0.015634136451357365,0.026014775410515268,-0.026419851373362294,0.004417222362914335,0.055880827912185994,0.006905467958176536,0.0038903548874800143,-0.006062139070284603,0.007411244320560211,0.01010597932062395
ABUW_5006,-0.016121456099823333,-0.0032204792566540054,0.03551168916241832,-0.011418947381037063,-0.0048444592744795855,0.00420447301745143,0.006575312395443355,-0.010559275841571916,-0.036630043012177954,0.002187244714340056,0.0032405684075424235,-0.00862596594100704,-0.0005381784747431873,-0.005932678333321286,-0.001492385979227803,0.02067553422515284,0.015370411706682054,0.02232669790331058,-0.028003091497575187,-0.0020909301412096,-5.983755168985911e-05,-0.002179473060050079,0.003672840700627228,0.0167856892158231,-0.005334512832057676,-0.017573783607683812,-0.008739312236516812,-0.019413151615966674,0.0016384303855352745,0.003643344841939216,0.0031444389585571714,-0.033105196865218935,0.0060397490885535565,0.016241438701870153,0.006024192266722239,-0.0009538220972311409
ABUW_5007,-0.011956276891988561,-0.013441476820305682,0.006451398539735277,0.0003908199420751978,-0.008798839585229349,0.006499923945747113,-0.006913171706108111,-0.014429780821047226,-0.031116041379203225,0.003081924738605772,-0.00474742405243931,-0.00030477830744947984,0.0021700770487322082,0.015504983978101265,0.012211105023306168,0.01341969451080166,-0.005513405278631137,0.01568440568070637,-0.012668938979186443,-0.005777642060903303,-0.0019848146919071953,-0.008176466917638167,0.007792531158175614,0.01168960021407044,-0.003407172638438695,-0.0018222195793266085,-0.011041618556256525,-0.01592961827551564,0.0077085579387456485,-0.006402582818517645,0.003708620914399542,-0.020739205030236647,-0.0016671588300224524,0.004068235197574439,-0.0014602773539146268,0.008590815729697129
