Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
ABUW_6001,-0.006572208547091936,-0.06032403668054592,-0.0004337750558681578,0.0054114930961886454,-0.008193303334600366,0.003783322610724382,0.0027732189654303546,0.008380396540943837,0.0030411237743540624,0.011270900972387431,-0.0022992420168569307,0.002778686836958586,0.002441979330135599,-0.0035251105183077384,0.00906976755847761,0.004040745899177159,0.011521810909742535,0.03068180904257934,0.012979230514543725,0.021559573009501357,0.005438586568554576,-0.02386920446191324,-0.011296278876826507,-0.003050488074005141,-0.007859227252420059,0.010816470872892734,-0.027429156946196936,0.0021931441054216486,-0.011501483931441523,0.009796840579914704,0.0009112664688830279,0.020167960744240047,0.14928688306065493,-0.009416008105059659,-0.00018242209359593,-0.023644750051241184,-0.003684687651044648,-0.0029021396542751165,-0.002423858254143261,0.009966821577618204
ABUW_6002,-0.0010176037187342403,-0.04011563917287833,-0.012347801197034845,-0.011144302945896047,-0.0045339754848546104,-0.0046311283092650025,0.009122691368956657,-0.008409803524836636,0.022771600007029453,0.0061549676286193076,-0.005950697657649776,-0.0006354809248440878,-0.005741715747760522,-0.008502055441708616,0.018803855442903722,0.00018685857961234006,0.0098846852984373,0.01526861870092129,0.0038972070131475423,-0.009180632636059873,0.002686190700253185,-0.021303597629408966,-0.002798203570410946,-0.009767060120285049,9.522805694469047e-06,0.00381675425866082,-0.029926689313903236,-0.005931556679261576,-0.008877512245135756,0.005388935965937515,0.008047766350627412,0.024318041932360798,0.1512083806440442,-0.005494808515091936,0.0025258202010402476,-0.009708378085399382,-0.004653007902941973,-0.026392056280686253,-0.0019850396893614864,0.015978769086399395
ABUW_6003,-0.028907153450942493,-0.01983449658044822,0.0006505192632846741,-0.011671132866605179,-0.003075396332032117,-0.014049237157875311,-0.0014447305441903128,0.002411541563409465,0.008447713072811955,-0.004761892996528507,0.013773841860706546,0.011952173665762605,-0.0050347829050290446,0.008858241701750707,0.010850018823049751,0.0032022444457775,0.01093698205613536,0.018338722100602608,0.003649304142969319,0.005878737166415103,0.0026322502848708,-0.016862533033232815,-0.0056514786608669555,-0.0014466591073875564,-0.005720251430984606,0.00920931049731691,-0.024735165285125163,0.001709188960539446,0.001161910640345379,-1.0891333509381471e-05,0.015923080374387034,0.019457818324546728,0.08467345613690322,-0.008197973529676793,0.0018565133039377295,-0.031657116617032244,0.0007002770534689029,-0.01969344033735702,0.0031483415673289055,0.0018352463777526824
ABUW_5001,0.0022489557679445348,-0.009829767053617922,-0.0012441757301129579,-0.006958269711352191,-0.0007302622475773443,-0.003718937284011512,0.03629517683956641,-8.008118252489285e-05,-0.0018625149139786569,-0.004930076683233547,-0.015836601582791116,0.0026553807990602044,0.01666329008338541,-0.004590344944279515,-0.0072095567317913035,-0.0030960286215873014,-0.014442852444022542,-0.001298416587590032,-0.002402456902449571,-0.0040367529636567675,-0.003958373446867382,-0.005925997536827699,-0.015700078952767496,0.004049847696174666,-0.008889440244703381,0.001834565222006919,0.0013179366984688798,0.00397072368062083,0.008031431203458514,0.00018977140243527012,0.00832040662893673,-0.010103865888160667,-0.007204919296725342,0.00016203932976333957,0.000981064491780865,0.004154860729386228,-0.0009740691478455978,0.006487915277955923,0.010639432291473433,0.00745499495451125
ABUW_5002,0.0067974960278215325,-0.03149309826318716,0.004523654921177564,0.008131833281953863,-0.0032864009520180808,0.005961885033120025,0.014079802765816633,0.01017785949954057,-0.0032386210366197477,-0.014228689809916666,-0.009123025406890703,0.007485170099479592,0.010822149793893116,-0.00434150944717575,-0.0005434068529198559,-0.005858547697899949,-0.01435525018110523,0.009362919055917823,0.005706280508167358,-0.01243212291669957,0.004795628305003531,-0.006872152548268177,-0.004489792522251405,0.004257646079876752,-0.016528483577444436,-0.011842371795338974,0.011573925083532268,0.0225686061251258,0.008100182786508313,0.007114550439176334,-0.0068601832610045675,0.01051772313321906,0.010889280297958109,-0.0030149888254271603,-0.0030813974807945106,-0.003972412206021556,0.011384416066228207,0.0046929089186769374,-0.00846604104215254,0.014659197126664131
ABUW_5003,-0.011406309747269215,-0.026587543337176108,0.006280910242374217,0.009209738524881734,-0.0017536168493609138,0.0034905878642211867,-0.013052480016054597,0.0025153156754036364,-0.007042110261979054,0.0176394887368337,-0.006531083685849054,0.02547799390097797,0.005231783556072532,-0.005400664464547188,0.011878712526943174,-0.012648013298559514,-0.01644748047893698,0.006573388215280827,0.009535040738583926,-0.03408273075317702,-0.004429680444010735,-0.03547132118507773,-0.015646044709427098,-0.00014188387078337388,0.009818938924803075,-0.008122158978425477,-0.016534517490680002,0.012513695419376233,0.012713538774795217,0.005725093324896036,-0.0004643984779377871,0.006676296617140279,0.012715444487950303,0.0056523917525604615,0.02681202331903383,0.018816566074039802,-0.030825427304297857,0.0043481197979078155,0.0042402067096642595,0.015351777316405572
ABUW_5004,0.001178755565929265,-0.0075824846104880425,-0.004809213834039746,-0.0013730411800996825,-0.0009574825782198522,-0.01418209127366744,-0.0033287692158925227,0.002627247375750963,-0.003372501016448601,-0.011789829992594404,-0.00015357357777422723,0.009154994659950975,0.013267944944720937,-3.225582807375003e-05,0.009071995488820808,-0.0053342993383710575,0.007256077627416613,0.001846952025474548,0.0027918785805455953,-0.006352207551115969,-0.0037297893260286085,0.002213463346209851,-0.0009095228331348798,-0.0008133869293093615,-0.0041007177722040536,-0.0017101505056246536,-0.0014274526307200312,0.013782987262640012,0.01401162797508846,0.010387744550413988,-0.00284652485606169,0.006061315006285944,-0.015062526191289631,0.011984339506073943,0.004011400338684487,0.0022242443599316706,0.008302812798605933,-0.00018943240386498528,-0.00727877307795997,0.0038843107738893825
ABUW_5005,-0.03260053886714026,-0.02001318429886279,0.02224057902386191,-0.0010616915385550446,-0.01637276141241749,-0.02126564335965436,-0.0017419223297542405,0.0351719670706252,-0.0126205101869534,0.024205109374373146,-0.004813753895536548,-0.011639984592000205,-0.0032438834292337375,0.012516348127474607,-0.029793901352077757,-0.04599662933876761,-0.01605952631856211,-0.011593138951314462,-0.03302493674597423,0.026293816498031548,0.017720901147943276,0.00032885313805920176,0.005286358999873294,0.025795779047917543,0.00025013334617114376,-0.015437970370735517,0.00795649422691729,0.049956163580263044,0.0063050928613541625,0.048308866417066464,0.025611803360781712,-0.003057794217941017,0.039113816328107995,-0.018144603611810795,0.023000324602311488,-0.02385118220820827,-0.031249947162316057,0.002225794284326929,0.007680005537046443,-0.010472160489814976
ABUW_5006,-0.007186287538467414,-0.02267145171492113,0.0025023984220028123,0.0007164577608752434,-0.0005091046301570674,-0.0010740230211062412,0.13653678564809432,0.004905383101857584,0.03225156943067103,-0.0016884052537596448,-0.005081989691542355,0.010564081081769705,0.01787487831018968,0.002183669668084335,0.0012987920093244696,0.013774707868400484,-0.03794860792902071,-0.035582405653830314,-0.01199596169925069,0.009123073908567588,0.002119465358538715,-0.007946706519765707,-0.004755159892495784,1.0886870264173788e-05,0.0019561503531570863,0.003754829115361107,0.0031921016297019604,-0.0040691680152923175,-0.006429420718180369,-0.0070106937006663116,-0.003010182840230799,0.035898424601493076,-0.02213538773538239,0.0008767447024829169,-0.009422143824233667,-0.009508985793842314,0.001993716785757282,-0.007034470571802203,0.003229653054173468,-0.011273550556387688
ABUW_5007,0.002666965903152748,0.00443460660890538,-0.006549843923821411,0.0005795531887672286,0.0035892033491874316,-0.008709709178582289,0.11716837055312933,-0.001772268288310262,-0.004792734917106,0.00785426321350089,0.010191801479734258,0.011851435756065273,0.014136893233842191,0.0021383610724621037,0.0055586431121626145,0.0029233119847054713,-0.03188626866261847,-0.02290298478622385,0.00535414397739296,0.006156220867078389,-0.00881073930866853,0.0011488272829584462,-0.00034307192372779236,-0.00046989715086949516,-0.0034176061942278796,0.0035072820572133183,-0.005461852039593118,0.0018872835623613409,0.005096861013338108,-0.0035915424048019637,-0.00374904457658326,0.0409292761833533,-0.019012649484126974,-0.005513938667004098,-0.013804731791574865,0.009377693842350095,0.00755708641471927,-0.003265174241857574,0.003402246512480253,0.0044451586290691954
