,SRX3737100,SRX3737101,SRX3737103,SRX3737104,SRX3737105,SRX3737106,SRX3737107,SRX3737108,SRX3737109,SRX3737110,SRX3737111,Abaum_0017,Abaum_0018,Abaum_0019,Abaum_0020,Abaum_0021,Abaum_0022,Abaum_0023,Abaum_0024,Abaum_0025,Abaum_0026,SRX3141471,SRX3141472,SRX3141473,SRX3141474,SRX3141475,SRX3141476,SRX3141477,SRX3141478,SRX3141479,SRX8944518,SRX8944519,SRX8944520,SRX8944521,SRX8944522,SRX8944523,SRX5930997,SRX5930999,SRX5931001,SRX5931002,SRX4488547,SRX4488549,SRX4488550,SRX4488551,SRX4488553,SRX4488554,SRX4488555,SRX4488556,SRX4488557,SRX2568047,SRX2568048,SRX2568050,SRX2568051,SRX2568052,SRX2568056,SRX2568057,SRX2568058,SRX2568059,SRX2568060,SRX2568061,SRX2568062,SRX2568063,SRX2568064,Abaum_0001,Abaum_0002,Abaum_0005,Abaum_0006,Abaum_0009,Abaum_0010,Abaum_0011,Abaum_0012,Abaum_0013,Abaum_0014,Abaum_0015,Abaum_0016,ERX1221046,ERX1221048,ERX1221049,ERX1221050,ERX1221052,ERX1221053
0,-6.540766239930155e-31,7.836840055304989e-31,4.896022067423455e-31,-1.7535440467439384e-16,-1.7535440467439525e-16,-1.7535440467439214e-16,-1.7535440467439416e-16,-5.633477850245174e-32,-6.3855290555945905e-31,-2.0680321568128483e-31,5.2602535809086455e-31,-4.065352178829773e-18,-6.053304349859866e-31,7.418769393894118e-31,-5.082410382966506e-31,-1.8767029321580823e-31,2.3847403497355933e-31,-4.065352178830418e-18,6.621047990543127e-31,1.9608728902731287e-32,-6.181101183131489e-31,-4.564996430863707e-31,1.8512131550440338e-16,1.851213155044034e-16,1.8512131550440363e-16,2.1267034326358414e-31,-1.1951807204150875e-31,2.9984819429183404e-31,-1.2629152588095504e-31,-2.174510014067612e-31,3.95488992221885e-17,4.341601859385566e-31,3.9548899222188464e-17,1.3550798829472456e-31,3.954889922218932e-17,-1.4052017918173367e-31,-1.8177231704438858e-17,-1.8177231704438528e-17,1.4895291544537253e-31,-9.584206498796364e-32,-7.481658701334586e-16,-7.4816587013345795e-16,7.188280802865107e-32,1.3481996591934567e-31,-8.862955973842461e-32,9.411174296002093e-32,1.6535883842230509e-31,2.777237201643465e-31,-2.1203760693110063e-31,1.928210171115866e-31,-2.5810011600427687e-31,-3.871862922206252e-31,-4.772415828231843e-32,2.70444084976457e-31,2.4110553175595504e-31,-3.5035019699493234e-32,-1.2827850803734835e-32,2.071574490039871e-31,-2.876576814272207e-31,1.5205492888512835e-31,-1.0480941104909467e-15,-1.0480941104909463e-15,-1.0480941104909465e-15,5.311512394462065e-32,-8.5531256582346e-32,2.853080468877675e-31,-2.1232648827874e-32,9.008925551479967e-32,-4.650584323822309e-32,-3.139023370741003e-18,-3.139023370740925e-18,-6.357915337315336e-32,1.054705480485459e-31,-2.5890809376311906e-31,4.830451547583091e-32,5.321758298771519e-16,5.321758298771523e-16,5.321758298771524e-16,2.7059035513100283e-32,2.531978420096406e-31,-1.230944162943369e-31
1,3.433592201242285e-30,-2.1320968930740006e-30,-2.999890111135779e-30,2.1793969872189857e-15,2.1793969872189896e-15,2.1793969872189636e-15,2.1793969872189735e-15,-1.6668118400963732e-30,1.4506213785485615e-29,2.3245129794734624e-30,-1.2297563911500764e-29,1.0483659315601406e-16,-3.406804775925993e-30,2.397718133330346e-30,4.680256404580498e-31,2.886064310947734e-31,2.3140584582606392e-31,1.04836593156015e-16,-9.873643623750727e-31,4.71297665019065e-31,4.012469599419132e-31,-4.827403093184426e-31,2.3273221539940333e-19,2.327322153977137e-19,2.327322153973161e-19,-9.114158551966655e-31,-2.1907758016919214e-31,-7.677561622799932e-31,6.1783787456279715e-31,-1.2239502588465067e-30,1.2491770554565616e-16,-8.047867830951445e-31,1.2491770554565414e-16,-1.2563959079468731e-30,1.2491770554565446e-16,-3.2304094944893677e-31,-2.2102803192662463e-16,-2.2102803192662173e-16,5.20848359044365e-31,-6.5775007004598275e-31,2.925241554173939e-16,2.925241554173951e-16,-1.7009854088051284e-30,-9.740878311785235e-31,-1.1803346664392294e-30,-7.317477880374449e-31,-1.2423669120558559e-30,1.8314625455646137e-31,4.047494562765691e-31,-1.5773409665118543e-30,2.2018392579037955e-30,6.126562120659146e-31,-9.201944863298795e-31,5.859427504228209e-31,-1.2515909938160723e-30,-5.996645832582968e-31,1.2097762984898896e-30,-3.976616549967196e-31,-2.021900607271258e-31,-7.317714730671008e-31,1.0379932914219619e-16,1.0379932914219639e-16,1.0379932914219555e-16,1.891358170017592e-30,4.168841255478699e-31,-7.183464338674897e-31,-9.596695702206843e-31,-7.171159220972887e-31,5.269185000631603e-31,-7.564123838397192e-18,-7.564123838397796e-18,-8.419853424616679e-32,-9.704893433030295e-31,-2.7142299805821476e-31,1.0921629880914717e-30,5.697639805134433e-17,5.697639805134358e-17,5.697639805134471e-17,-8.334102226448596e-31,-9.412937137280607e-31,-4.300563363892241e-31
2,-1.3181988985759547e-30,8.23273421467323e-31,1.2089293372512006e-30,-8.507266973306177e-16,-8.507266973306203e-16,-8.507266973306084e-16,-8.507266973306122e-16,7.896200582178264e-31,-6.138464951306455e-30,-8.657819946216532e-31,5.174340424414019e-30,-1.4182560742062677e-16,1.2661530051086306e-30,-8.209082681871856e-31,8.441079408740934e-32,4.181622834162618e-32,-3.7071123287647156e-31,-1.4182560742062714e-16,1.1899690740334477e-32,-2.5550933908423617e-31,-1.7309861524328446e-31,6.265784525511059e-31,-3.9640374300327606e-16,-3.964037430032752e-16,-3.964037430032751e-16,9.759740159634728e-32,1.3541426192319923e-31,2.856690968019368e-31,-5.334867462493466e-32,6.024009566817801e-31,-2.642485504949751e-16,1.635226410467208e-31,-2.642485504949746e-16,7.18287227278468e-31,-2.6424855049497464e-16,2.7739095727619e-31,1.2355387672058346e-16,1.2355387672058208e-16,-2.302743173609095e-31,2.2063116500091356e-31,-2.807418405764769e-16,-2.8074184057647713e-16,6.80941563028861e-31,4.638081585984193e-31,5.871683145850316e-31,3.332609343765765e-31,4.100234217686766e-31,-2.2751942540716934e-31,-6.111601086404611e-32,7.661979397248638e-31,-9.323988858163649e-31,-1.7379089866891262e-31,5.0566049318087826e-31,-4.310662078285279e-31,5.813010116779794e-31,2.3841294544767253e-31,-5.927629265549338e-31,1.0422812030963686e-31,8.984927047505085e-32,3.87998692411537e-31,-1.381492705520266e-17,-1.3814927055202688e-17,-1.3814927055202356e-17,-5.734589502694288e-31,-7.504857270205054e-32,2.8139138012301466e-31,4.130645390774408e-31,2.124794752142449e-31,-2.9375843646665397e-31,4.316317582241262e-18,4.316317582241073e-18,1.923748747024707e-32,3.524796737306075e-31,-2.5918127733855636e-32,-4.64900515082553e-31,-2.634986530974638e-16,-2.634986530974634e-16,-2.634986530974641e-16,3.595514983933818e-31,4.196779330868954e-31,1.658269266337933e-31
3,1.0132548549014574e-30,-7.049211745248385e-31,-9.103331586734036e-31,8.438059484011408e-16,8.438059484011445e-16,8.438059484011309e-16,8.43805948401134e-16,-1.1946048314821764e-30,7.418366649140716e-30,7.594465360228643e-31,-6.207935556750185e-30,3.5365526164756497e-16,-1.6861020570847426e-30,1.172950537796143e-30,-9.413350625901557e-31,-4.685162357465612e-31,1.1163110380939805e-30,3.5365526164756497e-16,1.1392130533572792e-30,4.392737562346172e-31,-1.6897925244010523e-31,-1.851218479789508e-30,1.3372289880422681e-15,1.3372289880422672e-15,1.3372289880422675e-15,5.301761011711997e-31,-3.2603732302375995e-31,-1.0174251456898543e-31,-3.8735248708950574e-31,-1.059341392117086e-30,7.427195360673497e-16,3.880238353127259e-31,7.427195360673494e-16,-1.165045766847582e-30,7.427195360673499e-16,-6.968676937573995e-31,-2.232146458530298e-16,-2.232146458530276e-16,4.067312491469174e-31,-2.3881643863723497e-31,1.6157347051982014e-16,1.6157347051982117e-16,-7.523284106276178e-31,-5.979935753209859e-31,-9.63263188239255e-31,-4.071986233222268e-31,-2.08735229699294e-31,7.3788583181810916e-31,-2.560614675782195e-31,-1.0312439304386878e-30,1.0248845086894818e-30,-1.8005169213050456e-31,-8.84577486612528e-31,1.0523394729066458e-30,-6.798909084248915e-31,-2.9881107807114043e-31,8.931008726964448e-31,1.149730155924158e-31,-3.0641495497005034e-31,-5.384061517119764e-31,-7.074515928086953e-16,-7.074515928086952e-16,-7.074515928086958e-16,3.568458699217091e-31,-1.414862881553189e-31,-1.355273051527564e-31,-5.528298999862555e-31,-4.952339257067497e-32,4.722055699605595e-31,-9.52062695898837e-18,-9.520626958987272e-18,-3.5723015021494716e-32,-2.771938364853087e-31,1.2069262686038384e-31,6.286404841337455e-31,1.1074852726006035e-15,1.1074852726006035e-15,1.1074852726006045e-15,-4.5353185780424515e-31,-4.11500459560728e-31,-2.6115757045776833e-31
4,6.074958897650714e-30,-4.090243793570946e-30,-5.1512886741124286e-30,3.873105738138623e-15,3.873105738138629e-15,3.873105738138581e-15,3.873105738138599e-15,-3.06221976577134e-30,2.6089710303546056e-29,4.1108714605360845e-30,-2.2110865015643735e-29,2.236412034294317e-16,-6.263458559405611e-30,4.4663507244184835e-30,6.118863863186738e-31,4.141436738720566e-31,5.7956880325575195e-31,2.2364120342943326e-16,-1.4671173892575149e-30,8.783853336727534e-31,5.644991068593865e-31,-1.1456173279937454e-30,1.913340601170545e-16,1.9133406011705148e-16,1.9133406011705072e-16,-1.4904065760833115e-30,-4.433885674066873e-31,-1.2966062119188307e-30,1.0104488016263246e-30,-2.3031354405695033e-30,3.1233992176866675e-16,-1.2788039778011722e-30,3.123399217686631e-16,-2.3054200885282247e-30,3.123399217686641e-16,-6.72246034595828e-31,-4.1564721016595653e-16,-4.1564721016595136e-16,9.85620022650372e-31,-1.1951952111804129e-30,3.8849340086273073e-16,3.88493400862733e-16,-3.046115459580943e-30,-1.7461770142044487e-30,-2.1913715610370317e-30,-1.3082064366517096e-30,-2.1637537177424657e-30,4.585431829211945e-31,6.372365389318348e-31,-2.8397410851177577e-30,3.91778797456892e-30,9.76242988585466e-31,-1.7199430794629386e-30,1.1976043001518227e-30,-2.2204888413762823e-30,-1.0892071511044352e-30,2.2154494305247386e-30,-6.422270018807393e-31,-4.433829245703158e-31,-1.3125926066354333e-30,-9.928627841145316e-17,-9.928627841145301e-17,-9.928627841145452e-17,3.3562534331603794e-30,6.95715771626574e-31,-1.2169654620640399e-30,-1.745222258735603e-30,-1.2416950442412729e-30,9.669070591489877e-31,-1.4919740585283135e-17,-1.4919740585284038e-17,-1.632983649636256e-31,-1.7080314584322003e-30,-5.091089232421413e-31,1.9906743255209e-30,3.2930195769192023e-16,3.2930195769191885e-16,3.2930195769192107e-16,-1.5039118367953031e-30,-1.6447521089801006e-30,-8.051237129694425e-31
5,9.186257850295028e-31,-1.274926715508706e-30,-5.745263016323166e-31,4.0905605262391438e-16,4.0905605262391866e-16,4.0905605262390935e-16,4.090560526239114e-16,-5.150962729992129e-31,3.5467791827675026e-30,3.3619519246829144e-31,-2.9045503484624955e-30,3.0888310256753915e-16,4.811391310484304e-31,-8.789326259878226e-31,-1.8966844532193788e-31,-2.208406059860378e-31,5.866123193322569e-31,3.088831025675401e-16,2.8292381523888577e-31,2.3562660889300697e-31,7.4617251032599884e-31,-8.398949465228824e-31,9.5734617897124e-16,9.573461789712388e-16,9.57346178971239e-16,4.326422108047211e-31,-4.0609936471637973e-32,-3.5639768389015e-31,-3.495989855266075e-31,-2.5676609304873266e-31,5.982568909115021e-16,-1.0517474331717706e-31,5.982568909115025e-16,-9.359751343974248e-31,5.982568909115012e-16,-3.2418303858010055e-31,-1.1180437309259777e-16,-1.1180437309259716e-16,-2.665907730426874e-32,1.3991613959528966e-31,1.3104291826834656e-15,1.3104291826834648e-15,-2.9957124665020708e-31,-4.8623022961025725e-31,-3.945038595507534e-31,-3.134988672802411e-31,-8.449300471428871e-32,1.7780276820455797e-31,-1.5335851015372342e-32,-8.043763838682817e-31,7.116658765060184e-31,2.8391994819177173e-31,-4.697809955608936e-31,3.6156640175549365e-31,-6.542891680075979e-31,-3.662096011082217e-32,4.882115975858028e-31,-1.1236120943879533e-31,2.533912395903994e-31,-5.344928567772429e-31,1.0472438030107507e-15,1.0472438030107509e-15,1.0472438030107503e-15,-3.4331884266500323e-31,-1.2182650615042843e-31,-3.796015513043627e-31,-1.8744459792832878e-31,2.7383314293276625e-32,3.5976663502101016e-31,-1.4062943673771477e-18,-1.4062943673760534e-18,9.86936018860694e-32,-1.3453229590059188e-31,6.315962987635778e-31,1.7253435721232229e-31,1.4257281268456084e-16,1.4257281268456015e-16,1.4257281268456077e-16,-2.1358316236862558e-31,-5.1751068136995915e-31,9.29126580851594e-32
6,5.3568585845164325e-31,-2.03359713199826e-30,3.2984246599553545e-31,1.4684638096881965e-16,1.4684638096882e-16,1.468463809688171e-16,1.46846380968818e-16,-1.6120640473655e-31,1.1674964978405662e-30,1.3518150711724977e-31,-9.691574893634832e-31,6.70631275795479e-17,-3.0263781565145965e-32,-7.879572891402878e-32,-4.3307926145639453e-32,-4.354342335245913e-32,1.374969345481534e-31,6.706312757954807e-17,5.19280736802073e-32,6.433533430464889e-32,1.4414657239592802e-31,-2.0589814967326834e-31,2.0493952715720073e-16,2.049395271572004e-16,2.049395271572004e-16,6.865760086861982e-32,-1.9734210911000864e-32,-8.683994681529577e-32,-5.753220798706199e-32,-9.976204019154275e-32,1.2918334149523906e-16,-3.105527561737489e-32,1.2918334149523916e-16,-2.282454956586229e-31,1.2918334149523903e-16,-8.246131346659643e-32,-3.0773522099707867e-17,-3.077352209970763e-17,1.6419216676651409e-32,4.6648010424307734e-33,2.526495525457041e-16,2.5264955254570444e-16,-1.1294332445671973e-31,-1.2631790921815899e-31,-1.2211532446416095e-31,-8.444701535011638e-32,-5.052401739769194e-32,5.284515250970838e-32,1.735134056721387e-33,-2.090128348363725e-31,2.0710068925226775e-31,6.372065021024459e-32,-1.2797487316030886e-31,1.032947923767891e-31,-1.6590234507677124e-31,-2.77784751562603e-32,1.3867503002267705e-31,-2.8113255463127943e-32,3.5401832158934893e-32,-1.2802645379899712e-31,1.8114045250319507e-16,1.8114045250319512e-16,1.811404525031952e-16,-9.442413761149578e-33,-1.5231189787778034e-32,-9.062166279509564e-32,-6.982222978651958e-32,-1.3605278687805393e-32,8.932553993191833e-32,-6.456553873721458e-19,-6.456553873719381e-19,1.5411400787288116e-32,-5.452400473964621e-32,1.1253546086042191e-31,7.191649790347436e-32,5.100048446432048e-17,5.100048446432013e-17,5.100048446432009e-17,-6.946192167096344e-32,-1.2737274737909636e-31,1.1085086950678547e-33
7,1.840494845491605e-30,-1.5078296011195577e-30,-1.8648758487436282e-30,1.4030813818562809e-15,1.4030813818562807e-15,1.403081381856267e-15,1.4030813818562722e-15,-1.0704734732190321e-30,9.195818288147827e-30,1.5377106861739735e-30,-7.856800341644056e-30,-7.982759913091554e-17,-3.244427342897121e-30,2.7322903903779013e-30,1.9275457653518952e-31,2.3999654453585027e-31,5.652458441965879e-33,-7.982759913091558e-17,-5.657452704057837e-31,2.5808787109120996e-31,-4.027691121068596e-31,-1.88468172749277e-31,-3.960383934656699e-16,-3.960383934656709e-16,-3.9603839346567093e-16,-8.245125475091337e-31,-2.147952598281619e-31,-2.568392036988922e-31,5.976489901493889e-31,-9.432734453629693e-31,-1.9046106017266565e-16,-3.4390603736356235e-31,-1.9046106017266728e-16,-4.280878542176292e-31,-1.9046106017266615e-16,-1.608135212201674e-31,-1.2517696161386286e-16,-1.2517696161386088e-16,5.019795431815455e-31,-6.394654183442099e-31,-8.497033869121129e-16,-8.497033869121107e-16,-1.1400925911902922e-30,-4.398562697412348e-31,-7.687680056624728e-31,-3.6105376664814995e-31,-8.417292376982997e-31,2.0040391685365386e-31,2.116521882834607e-31,-7.1711072966975446e-31,1.2197379058562786e-30,1.2594033263527345e-31,-5.039329121781336e-31,4.172144988096288e-31,-5.135054622322721e-31,-4.699830436280465e-31,6.889908962190006e-31,-1.4262775266499623e-31,-4.437984253757379e-31,-2.1565970210980793e-31,-1.022194747134405e-15,-1.022194747134404e-15,-1.022194747134405e-15,1.6890255795957172e-30,3.440646133350623e-31,-2.1388374882983974e-31,-6.667943758722125e-31,-5.281417047586529e-31,2.020266859108791e-31,-6.884904469238725e-18,-6.884904469239723e-18,-1.5115796329129007e-31,-6.347636626240005e-31,-6.783926011727824e-31,7.928971082153435e-31,2.560647535411036e-16,2.5606475354110356e-16,2.5606475354110416e-16,-5.283978830794178e-31,-3.345225990711641e-31,-4.512242794394074e-31
8,-1.0727641430890133e-30,4.844369896158909e-31,1.315626025482776e-30,-9.619290624275538e-16,-9.619290624275542e-16,-9.619290624275431e-16,-9.619290624275467e-16,9.775236744305851e-31,-7.080037897860403e-30,-9.990303849355797e-31,6.018740753843376e-30,-5.84437145038455e-17,2.5726101205510038e-30,-2.19129984163789e-30,3.8581891763685876e-31,8.377618196874239e-32,-4.3489026197394005e-31,-5.844371450384522e-17,-3.005857923446913e-31,-2.8307467175339677e-31,5.367126160434577e-31,8.47267630139728e-31,-2.529039980331967e-16,-2.529039980331957e-16,-2.529039980331958e-16,2.147325426116797e-31,2.674458192506909e-31,4.737615973076532e-32,-1.6651075104637986e-31,9.342210346323157e-31,-1.3027071160110105e-16,-1.0581307325989612e-31,-1.3027071160109996e-16,5.279800361904145e-31,-1.3027071160110112e-16,3.560434946882865e-31,1.4396861804835965e-16,1.439686180483578e-16,-4.646380981278646e-31,4.694147591262774e-31,7.43920908396952e-16,7.439209083969506e-16,8.312187414803058e-31,3.667172395857284e-31,7.535981841763651e-31,2.8320177221682738e-31,4.634594843625737e-31,-4.483223361493565e-31,4.694312946723441e-32,6.2596358071913155e-31,-8.779987378528718e-31,1.4637522293541417e-31,5.64673496367667e-31,-6.59912638796845e-31,3.873613063906593e-31,3.666081324109949e-31,-6.452677322898276e-31,-4.1702352440030956e-32,4.608863812824208e-31,2.16211219401418e-31,1.2248744467340463e-15,1.2248744467340463e-15,1.2248744467340467e-15,-1.0741608273732944e-30,-1.1461316233751332e-31,3.9478116291802027e-32,5.463231114396846e-31,2.7241692391065688e-31,-2.3352182658311357e-31,8.004560442163874e-18,8.004560442164077e-18,1.2209750651623345e-31,3.931428370391751e-31,4.534788591053191e-31,-6.508578687433589e-31,-6.96549716596006e-16,-6.96549716596006e-16,-6.965497165960068e-16,4.189772475431587e-31,2.024335333068383e-31,3.8212673788191273e-31
9,6.047111876584819e-31,-3.1160005756229968e-31,-1.0878884921063513e-30,6.046527098469831e-16,6.046527098469819e-16,6.046527098469774e-16,6.046527098469802e-16,-2.8536655532564086e-31,3.3289024901970354e-30,7.2478574602825095e-31,-2.899917026323411e-30,-1.96181343473469e-16,-1.724547906481055e-30,1.600808889796908e-30,3.946405515241022e-31,3.109948872027261e-31,-3.8484166650827323e-31,-1.9618134347346922e-16,-6.9867585884167855e-31,1.0358872279767253e-32,-3.490800688041491e-31,5.001710463178032e-31,-7.633904802252719e-16,-7.633904802252721e-16,-7.633904802252728e-16,-7.36679322946604e-31,-4.6876325338859607e-32,-7.280514934178097e-32,5.412989077975225e-31,-2.8561099359814097e-31,-4.173383967992111e-16,-2.9746190106792323e-31,-4.1733839679921234e-16,1.9209832099487598e-31,-4.1733839679921165e-16,1.326067284361639e-31,-2.9104380455970985e-18,-2.9104380455964737e-18,2.2131821168081807e-31,-3.7170308407754052e-31,-8.192530353238638e-16,-8.192530353238626e-16,-4.804528548710057e-31,-4.029072525045712e-32,-1.7387606541195783e-31,-6.975770530457824e-32,-4.670844903624826e-31,-9.117550926760759e-32,2.0198227998510515e-31,-4.935150770064786e-32,3.87362416834867e-31,7.389306801771286e-32,-1.1679883754194491e-32,-6.612237967234034e-32,-3.588472533796517e-32,-2.1671151219179257e-31,1.2382933659634402e-31,-9.926822428362972e-32,-2.5087546325412388e-31,9.597814656384989e-32,-6.61705675182467e-16,-6.617056751824666e-16,-6.617056751824664e-16,1.046158917484646e-30,2.766059108856331e-31,-3.274906610224119e-32,-2.5029398067179366e-31,-3.2824827687474797e-31,-5.616630385174617e-32,-1.7182597167920458e-18,-1.7182597167931538e-18,-1.0502725999030338e-31,-3.091262259885947e-31,-5.765956714538086e-31,3.140397871837051e-31,-1.4267661940378512e-16,-1.426766194037849e-16,-1.426766194037849e-16,-1.8261942852007208e-31,-1.4710784893253416e-32,-2.37841861265604e-31
