Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
ABUW_6001,-0.006757664280980194,0.0011601583319108633,0.0005924020634159109,-0.002496244177155254,0.005530258701814402,0.014956010436473925,-0.0030364113365269466,0.022477572368630346,-0.008665810638687182,-0.00831971377393172,-0.04213778789689395,0.0198246609710794,0.021800253670204037,0.01065387528284985,0.048965029556228716,-0.014056526092831891,-0.008117873193670369,0.00562977879786633,-0.008463775462127211,-0.008689020697731371,-0.08511711644367329,0.032875772658032765,0.05301072809291589,-0.004734332882170098,-0.009445150624983896,0.0003317755597808019,0.0060971155931381395,0.006860001508011337,-0.005626020293438652
ABUW_6002,0.023798797971105727,-0.018127394578144877,0.009456780219138781,-0.0023400174008017024,-0.014423810166850064,0.019390745631862317,-0.006037174183202641,0.020555075687510728,0.0030571021521554405,-0.004863021148223909,-0.03489560647150222,-0.0015440552647171645,0.029701299144830544,-0.02638920351571118,0.034063532224539846,-0.007052945173649635,0.0001511202893987128,-0.0036773049547944065,-0.008582967515935075,-0.021364032941622466,-0.09644177793583607,0.019675067290480058,0.031558785440608195,-0.0023445894477517573,-0.007765315841654218,-0.008249430422562081,0.003814967825716851,0.010381526255180223,0.0013907401643565827
ABUW_6003,0.009833920649407453,-0.0005285510354282174,-0.0027224994677350367,0.003543374230020044,-0.002299357410590914,0.015309764151339039,-0.0028747249134027267,0.014550125756633668,-0.013997339985291046,-0.021684473249091465,-0.038023380738645085,0.0053347047225493285,0.020198368437646226,-0.015320786087252583,0.04044088854196178,0.0036774274724833194,-0.0035007141519863972,0.002384019558641075,0.012075685640525326,-0.025760019774982608,-0.06495561866723745,0.006905368575142035,0.011389537735833738,-0.0017767161815843014,-0.015331639425285024,0.002122383984935841,0.01133925225349765,0.015248927531950441,-0.004305907117474014
ABUW_5001,0.001666454800403802,-0.00946734555532479,0.004001256907577396,-0.008887493188840604,-0.016076957578687896,-0.00817007570903568,-0.002998864038613835,0.00439922374147018,0.01841963079824793,-0.0017105475395846218,0.0038699690531973775,-0.0023645420253646074,-0.0073836324547610944,0.005551015302523153,-0.015095983054181281,-0.002962187060007695,-0.0031266263978846904,0.008544610425266663,0.00024564223556347906,0.003876676988480697,-0.011273161006218588,0.003075900789373551,-0.0003621415411588119,-0.0024667374982148844,-0.005658083505424972,-0.0004245398648840494,-0.005181200862528119,-0.0045205424597258145,0.023332299007934786
ABUW_5002,-0.025290655929822433,-0.012091326493824741,-0.011450271174559504,0.0016478537316444025,0.002373314257539652,0.000563026849184733,-0.012306429610660701,-0.0022470997752281224,0.027421036471708238,0.0036775181254263324,-0.004169137323289777,-0.002267004402001881,-0.00420013250911134,-0.00843192913707797,-0.001667746643286264,-0.011795725533720679,0.0009323242475082581,0.0005037676442777087,-0.005657759250515959,-0.004170788846740221,-0.006430948438862106,0.011508975674435458,0.012381542573478604,-0.006990643807373214,-5.020218965715872e-05,-0.0008696277849451171,-0.011481186681949545,-0.017664090870730828,0.01523869957778473
ABUW_5003,-0.03108034263690968,-0.019128910252802098,-0.019961749782397693,0.004806835562036764,0.018494068215173368,0.010499473684154664,-0.012231193306561063,-0.01638015297353012,0.021894357168548303,-0.014103875538568565,-0.007713808767199401,0.0024103658940514976,-0.007322608467955802,-0.012858018357524521,0.006792601293984089,0.0023127107766049374,0.0089246979071725,0.0063820498299982506,-0.005752675521058442,0.010773660803864509,-0.02275628655609774,-0.01221397817978662,0.02438762884871726,-0.009117642315515843,-0.010370532479299232,0.025433664879636032,-0.013879332708001792,-0.003123825502749573,0.01352858307170146
ABUW_5004,0.004609577265560916,0.009105581680104152,0.008318990440740378,-0.0032126954658202884,-0.00823176249400457,0.007761408921821736,0.017196958955496233,0.010655889576162194,0.00749143014773691,0.002677246607695658,-0.003960197630444333,-0.021152473790880564,-0.0112593134071116,-0.0016847191152613327,-0.012697671056636065,0.00689642811332503,-0.00610864358905036,0.0011082088973566968,0.0020629866188425325,0.0014572008933353914,-0.009646531540138998,-0.00452497130060319,0.007781865776522093,0.0011004096685341687,-0.006986652843045771,-0.02506614642963204,0.0015243848088955785,-0.004389022116868937,-0.005943427501877308
ABUW_5005,0.002131920696732878,-0.002835588430418504,0.0030561078311223794,0.031000562032208842,-0.031283413527241566,-0.027120990361531642,-0.013304630740285213,0.020410009014002327,0.03142565637386054,-0.01634713182118151,-0.0043944635720347715,-0.005188885641586314,0.0004164318658324144,0.006656033034837906,0.017366338694854693,-0.04799584237234167,-0.009878136349029232,-0.014344402557326061,-0.005945528125020711,-0.007643028169203877,-0.05152240910286025,0.04097052383466289,0.0003852354695610574,-0.017697916228004113,0.017806801214266307,0.0029814862094701866,-0.011074347997640137,0.03263453496716898,0.02782775936657799
ABUW_5006,0.027069586821633032,0.0013103168670044808,0.02315910188787718,-0.008992288028995073,-0.02740713608787845,-0.013203533826406712,-0.03432645158267104,-0.02577522748023055,0.02872371695336471,-0.03665630971772588,0.0007501986860899131,0.02400915865703669,-0.009902952222525779,-0.020138412547928284,0.00391909798578229,-0.004855922365832644,-0.03376319153031232,0.012905291751220873,-0.008780324283874347,-0.009574057133995131,-0.004659059901276962,-0.016180334583687467,0.010099735736469988,0.003222953434352658,0.002077046038486441,0.011317978499846105,-0.019444145131286433,0.004974454884221651,-0.00408198614097725
ABUW_5007,-0.015492118508405673,0.0034734541917558668,0.015687173095497116,-0.00983651706776114,-0.02148694931129376,-0.0035936429893337176,-0.023328517387028624,-0.02147744284155947,0.02099834466703017,-0.015757621461270462,0.0018101465674426234,0.03139609493799134,-0.014959113812085704,-0.014418171872615682,0.010770102459641712,0.004866002581520537,-0.04103582566699531,0.01633982657888591,-0.002850050209351575,0.004310119557152253,-0.00427989700442463,-0.011589081335546276,0.011903395333989444,0.005599124890335344,-0.01024436423397384,0.008050292430539749,-0.006623956641816431,0.003284229496356836,0.008967404196437271
