Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
ABUW_6001,0.0012055694320130855,0.01015731277860112,0.010304673042894648,-0.006390398069105205,0.008533854818480712,-0.0433135425320532,-0.006837560573944257,0.009414760459708524,0.024113163859622873,0.013763062481729378,-0.0002202977134026444,0.015481754844452755,0.15988792109152675,0.005908299858522462,-0.004837492606902263,-0.0031887900802605135,0.006983372775438928,0.004203923640897615,0.005378130110239909,0.004535358445435279,0.01945067430770451,0.008633756009349802,-0.009933694434774524,-0.016519658257306443,0.013814822348875766,-0.05963558642967679,-0.002795953700838916,-0.014826968956480597,-0.015529145370803616,-0.004613327298769413,-0.0056281399072528274,-0.00036874920954759507,0.0046527874126401775,0.0017822911592845442,0.0011966981330144152,0.002253592718414709,-0.01372631932479635,-0.0258907212942032,0.026648941020780827,-0.0027001707526716975,-0.024465662579131842,0.0022693418468934003,0.019948076782927565,-0.007825519044207224,0.009585016620588744
ABUW_6002,-0.007604404594350846,0.001519027450459293,0.017721145600271517,0.00171174900734426,-0.008225749227898715,-0.0412046987388269,-0.004053227567072584,-0.003291716975706318,-0.0042477274430177915,0.009093444114306931,-0.007478514433038747,-0.0016268272187803649,0.15901746775086514,-0.006114736134775892,0.011389503455897105,-0.01872709695645806,0.006473798228354288,-0.02939424405185871,0.0032808946084479625,0.004541707854067107,0.019375910912914966,0.017065928820694486,0.007659114206018388,-0.016428313416693426,0.0023619670267980945,-0.03045755271667217,0.006989731640007724,-0.02165735924394274,-0.028431385722995372,-0.008602941232131813,-0.000667976802417451,-0.008700070398306899,0.009296615447597216,0.0084074397038855,-0.00939132389308951,-0.0017547022544727403,-0.006753563416499663,-0.037215968756431045,0.01539075903402286,0.009615864612313087,-0.0102869313749627,-0.011389764927055086,0.005839226327842237,0.003534778254645234,0.0037714530052891946
ABUW_6003,0.002698324022667561,0.011782461059082334,0.0129169000568392,-0.0056172886471465774,-0.009612509385988507,-0.028151630535554382,0.00048442577993160923,0.001413261476344225,0.011156398008521957,0.008999051593623957,-0.007091714712261371,-0.00574379109076855,0.09866773075170725,0.003952042525202466,-0.0038698640853247943,-0.000544383821652898,0.0005279757073138953,-0.01297032551215608,0.012079476215753343,-0.008409427906195421,0.016553424942509432,0.03052484491208703,-0.019518849418598862,-0.010317985265795186,-0.0008019455605323382,-0.019752120934839853,0.007819056787795082,-0.006553333479039508,-0.02579950520889735,0.00943979788668077,-0.02421812318559562,0.011988578783870732,0.00238180323731662,0.017265192925519625,0.005175352730905964,0.0047165267225017715,0.005777130816317829,-0.014345776988322224,0.012093262800648695,0.018612241899199165,-0.024754557663138384,0.010008699383106305,0.009859797384307777,-0.000596058399378637,0.0026733700423263664
ABUW_5001,0.007809688345834176,-0.009917264830712239,-0.007529339125517704,0.009210004656243906,-0.005337995319147037,-0.0056906287315485245,-0.002119752905904538,0.00415931401624343,-0.0030664310747271256,-0.009194316258104936,0.01448825890145695,-0.004151694584794767,-0.0052450528256487,0.001100338369913468,0.006849679497938378,-0.0042060797218575795,0.04558189752547931,0.003269657271768135,0.007888828485174583,-0.013151520474791031,-4.3046288635295184e-05,-0.012682513255235185,0.014951867528921524,-0.01806483124426892,-0.0013228429886709694,-0.012804306900623664,-0.0010268583792567548,-0.005830171025730894,0.005061303904675613,-0.004175988420822154,0.004887660793838796,-0.017939194035315548,-0.005707243360246972,-0.00038994706949335836,0.0033532457068751794,-0.003032448591039685,-0.024128601460879567,0.013085917490219945,0.002178098966143645,0.013553511143735241,0.005372966616639343,-0.015259871873918281,-0.007103425833636428,-0.0057201611266931894,0.007026947658181924
ABUW_5002,0.006226353289256534,-0.0028309709446348204,-0.00573678510364402,-0.017567521906350563,0.007470086762717934,-0.01140445360131679,-0.008854920401410463,-0.0037246570207902247,0.02401980008433842,-0.008807370850497867,0.0022148426002293773,-0.0017618191574212852,0.0022130017643117294,0.006864069245457135,0.007067852316713717,0.006849430604671949,0.029659802739052003,-0.006757303482674403,0.00735089580653688,0.002528433613301775,0.0017986407937570312,0.0012776266897232284,0.021838759828926902,-0.008691248302029091,-0.002798838799985157,-0.032197782293692086,-0.002800126503447478,-0.019175180956444143,-6.551811605778839e-07,-0.005447316476632606,0.011949150531459252,-0.01224349583655833,-0.020767169025913277,-0.002279210418515366,0.006713676171312968,0.0010058615609705027,-0.02815845696417202,0.010452091425588365,0.0063078486447610375,0.0006166535600794575,-0.010727912217714014,-0.0028206762166741598,-0.013547675156696895,-0.0033291498482314855,0.002443718544869296
ABUW_5003,0.01653090900302665,-0.013315056883332736,0.012698642069030019,-0.008779134677934664,0.02092897101751255,-0.02063250379650293,-0.012221134481375615,-0.004748868340939977,0.0332267146476504,-0.005621799571851525,-0.00801920583016148,-0.0020113504302433343,0.0205347461494911,0.007885275367564474,0.012137123592049206,0.0005870110042653148,0.006468952592453692,-0.011742129166180554,0.018723591912643413,-0.004031077282220937,-0.013787539814097338,0.00743733412805457,0.02606759136740941,-0.022641306907997722,0.0011447690757247005,-0.03596118021954064,0.0027396373431991076,-0.023098298503491575,0.010606837747998941,0.00015391167445481446,-0.009894243213809197,-0.003400571960707777,-0.028240873538292646,-0.008661651407686504,-0.01014932476719247,-0.0005986633315882524,0.006632318731251629,0.017242778496440146,-0.012750291355288563,0.009593281734735745,0.0012313457311545857,-0.009658599264461996,-0.0071181453178186535,-0.002131312932268661,0.0020026144802927693
ABUW_5004,-0.0001075717226307967,0.014946582402919724,0.010946651161505717,-0.000909118319234492,-0.005773606646298824,-0.0024055138601153016,0.001871641789525814,0.0013836387022976458,-0.00567644333118013,0.004753485764106385,0.01712645464717384,-0.009899565306686302,-0.012578453647912222,-0.002920784908812461,0.0015724561381539196,0.0017353608192142167,-0.004673665815429656,-0.0025571451967992685,0.007915517281636553,-0.007720503644502603,0.007613947942345295,0.003946318869497889,-0.0002901774879047435,-0.007040389264423325,-0.0049463591388814905,-0.006893344090015127,-0.0027912747577068025,0.005987358766845272,0.007170930539051754,-0.001026194657334639,0.0055595537549606895,-0.006909966487284788,0.008098701722883971,-0.0003535635629036049,0.005873359286660832,-0.005072244500369792,-0.024951204720230075,0.0013729602705225886,0.00321304437442461,0.006743071263585381,0.005752987801190112,-0.022397873703400604,-0.0029950749248361555,-0.0009933013408520452,-0.03443938898934173
ABUW_5005,-0.027525443469981363,0.02045845446750183,-0.025720321334919596,0.0036964571249088612,-0.003651825099766597,-0.0013896608986064135,-0.025065045915060754,0.001412919748751382,0.001297844718576749,-0.016293949387575325,0.0008945986210974709,0.005569264901972386,0.049739421677939634,0.007987884918406702,-0.010193146813514143,0.03153522629622922,0.010043830820271,0.012024083586863464,-0.02842260338432424,0.008214386867535143,0.024204183142083013,0.02034478966892456,0.046312160754593955,0.013067877838318833,-0.01596417333376652,-0.022418826647998373,0.03223844410630064,-0.0009954111723078903,0.02450416137493684,0.003630265344141449,-0.006265733356564701,-0.0043373907527860635,-0.013350510510858605,-0.014882504692756069,-0.04081284676830597,0.0022601051535534765,0.0018036183152687125,-0.0047565171827735914,0.008183442693770094,0.042875239218783716,-0.020918666512450248,-0.07800314442282263,-0.0071270831043342905,0.011108991950611522,0.018794332055862416
ABUW_5006,-0.002924110685483515,0.014872764287655675,-0.0063944919634302735,0.008853646733360126,-0.005194611745659824,-0.004880234423892842,0.004888494886780348,-0.0024078834601216925,-0.02964718035007019,-0.051866498327343684,0.013409568101222711,-0.004725295080897828,-0.013298923641391729,-0.001106374649607813,-0.022014411249240255,-0.005690767240176677,0.12667116848942594,-0.01453411948108707,0.012559091682908762,0.011180847510507503,-0.03645664034603035,-0.007719892269312139,0.02755070085546628,-0.0004955295686634916,0.0032171654773012694,-0.024379395510818375,0.008125525411833567,0.01837513832759219,0.002606886967314094,-0.0028653371091914254,-0.015203644337170854,-0.012828012474688212,0.013213215305957673,0.023081178998911153,0.00045354029154398264,-0.004671513998750083,-0.003538350485384004,0.004474311526460625,-0.021223611041107034,-0.008938666883457092,-0.002473324724638284,-0.01121270289297482,0.014898501672898702,0.0026848361225553946,0.025086531987885425
ABUW_5007,-0.003060693537473578,0.007474925302759977,-0.0015356037917181953,0.01455615138584773,-0.007394767870953853,0.008676970086581894,0.0072996006626785195,-0.00045938518166077223,0.005241893967541712,-0.043503865374321424,0.011038971486353523,-0.0028884199777360355,-0.01555116826115856,-0.009606458239410405,-0.037744558509470456,-0.01488179907242313,0.10931818859679021,-0.004646578913483457,0.009116314058427723,0.007873628095600294,-0.032688308429900295,0.006161164330930045,0.014627784502598877,0.002504830569757835,0.010815837242123278,0.002030594710493585,0.0028538052173655,0.005404383530718849,0.007610439273526494,0.002200447388207632,-0.00014429758916069982,-0.0023890150280985413,0.009714211485022555,-0.010335974491432082,-0.000759609850909968,-0.01197782171463976,-0.007642669500047839,0.018396697619925486,-0.017067435250013998,-0.0048890490443517926,-0.0004331978236159368,-0.02405630970076138,0.017336744546318898,-0.02443989974840625,0.019590781770489302
