Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13
ABUW_6001,0.000601933751149056,-0.0387977009922659,-0.005142255297269958,-0.005330156190593132,-0.0027639503935063385,-0.002583023681411929,0.016162214325807573,-0.005145685264017751,0.006291666639956366,-0.007277067335438806,-0.02247973179088416,-0.001798683609354236,-0.012470175059757347,-0.02921606402635362
ABUW_6002,-0.0022285678878046235,-0.0267247883232155,0.026690515798724213,0.005596706495382323,-0.0032446076575123137,0.001738041886993621,0.005426501573892405,0.0029613171008587296,0.017755682373687888,-0.008419560289658906,-0.018430237472574322,-0.004143488793536617,-0.02597341839058618,-0.03443901827101479
ABUW_6003,-0.003616259046556275,-0.02593362459711804,0.013104311793685484,0.01224969942575272,0.002014332585769979,0.005524189698543747,0.013848165211217107,-0.033085130200995044,-0.009858290658158169,-0.010191817957184294,-0.020264815781613977,-0.004776811912838639,0.006293274405357671,-0.019113791765583
ABUW_5001,-0.0015833524319603949,0.006792296848983727,-0.00408203303952435,0.013605339565762861,0.007586932767945362,0.001036790402900522,-0.001938524255935156,0.0075742408147251306,-0.0033407510721316313,-0.007804739077614175,-0.008601920135931328,0.008017736477246797,0.004164368225262623,0.011729753929992055
ABUW_5002,-0.0004334557467756762,-0.012633963214394589,0.013057527991715254,-0.017479428433518355,0.0021664732654247468,0.004062438514623217,-0.002188698678445674,-0.011528039114163143,-0.0011765607825752439,-0.0051953581116640475,-0.017764767563273054,0.01485442720376847,0.013147356863679158,0.014490485765864742
ABUW_5003,0.0043654256498775485,-0.0077880698236364575,0.02051642094449056,-0.02297715436982228,0.027910325828170112,0.018781159985659757,-0.01844162603008949,-0.008566859407069376,0.014623778885622158,-0.015936314063925663,-0.015962446177851527,-0.0027037856427493913,0.01769159215419326,0.016801488695897503
ABUW_5004,0.0013181940261318074,-0.009461111226270602,0.0018559799835718939,0.032280214081157915,-0.010259486540676764,-0.006565802866200171,0.015018728930151557,0.014704150208471076,-0.013838086389810485,-0.0063401334544224645,-0.014226126340985084,0.005471991645439942,-0.003835391124537921,0.004199724750221726
ABUW_5005,-0.02464195282624175,-0.04357780341201281,0.0005383042326343652,0.003261976539226592,0.02429735576375563,0.020195768760910865,0.008537003428733174,-0.011538413325034611,0.001166749747433965,-0.012421190212543575,0.0027597506341288424,0.03424325007627039,0.019689492114049193,0.027747729844995607
ABUW_5006,-0.0026496927009723175,0.014800412321684777,0.016269909609343138,0.006501422638590548,0.01001300164160019,0.005149267052675477,-0.03908560827530339,-0.03795521181019504,0.013251921940774507,0.011245164326959142,0.007111436487569794,-0.00376327370933377,0.022537108933847572,0.020572877046663884
ABUW_5007,0.0008513611801372255,0.021265427742560773,0.015408296332512847,-0.003074428365086888,-0.004131513302578118,0.0035995895902465875,-0.026913304255674064,-0.035160618885720425,0.01309611090454096,0.015961690336343967,0.011724768548672099,0.0042561093804638385,0.010706944101827251,0.015014844855016267
