Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
ABUW_0005,-0.005753838,-0.00251341,-0.006838673,0.023081535,0.002215327,0.025304079,-0.008380704,-0.009276779,-0.001822077,0.014130508,-0.011011466,0.001008745,-0.017681376,0.021550018,-0.008352326,0.001642917,0.001080848,-0.001846304,-0.009339378,-0.006685464,-0.003585263,0.010377781,-0.002513044,-0.018089602,-0.011732419,-0.004979308,-0.003993803,-0.00234839,0.015886664,-0.003486826,0.00702062,-0.00162111,-0.01422267,-0.020448814,0.008754906,-0.012743119,0.003157735,0.003021103,-0.00712738,-0.023649196
ABUW_0006,-0.000471348,-0.011087335,-0.012892527,-0.025279759,-0.005320324,0.021069231,-0.004797582,0.000782385,0.006782141,-0.011616585,0.008639431,0.017785172,-0.012975862,0.010549617,-0.001849158,-0.003172419,-0.015028556,-0.005892288,-0.011042606,-0.00556774,0.001469602,0.006985936,-0.002571162,0.000379628,0.017076396,-0.022627474,-0.018107885,0.004385142,-0.014457553,-0.001782643,-0.012519732,0.040940193,0.00406142,-0.021042176,-0.009815239,-0.006853575,0.01084197,-0.003530619,0.007435468,0.003259718
ABUW_0007,-0.003302762,0.006069755,0.001406072,-0.006818213,-0.006655342,0.003272186,0.001584303,-0.003903168,0.002109084,-0.000328874,0.001091902,-0.002335633,0.008878248,0.002874638,-0.005225854,-0.009317648,0.000769875,-0.005230701,-0.003315305,-0.003607724,0.012299118,0.031284993,-0.007915794,0.011104789,-0.005787841,-0.004842019,-0.002123604,-9.31E-05,-0.002501252,-0.008632802,-0.000296766,-0.003971872,0.00893919,-0.002593274,0.005726156,-0.001002485,0.005572036,-0.004435931,-0.000517831,0.012419475
ABUW_0008,0.002526337,0.003509351,0.04149646,0.010407498,0.023134381,-0.008092435,-0.011555281,-0.007719645,-0.011083631,-0.01851719,-0.014380056,-0.016975782,-0.000169487,-0.011990356,-0.003664906,-0.005676991,0.007518693,-0.001997677,-0.008672824,-0.010966766,-0.012589668,-0.002587002,-0.012321987,-0.009600197,0.009534972,0.021295895,-0.011760773,0.005558498,-0.000899182,-0.007219046,-0.003544285,-0.010274772,-0.020426476,0.001639199,0.015555542,0.001373302,0.015406564,0.007601707,0.011638599,-0.003693255
ABUW_0009,0.014196291,0.005963903,0.001539198,-0.014534333,-0.004168422,-0.008372424,-0.016251562,-0.004004976,0.002712727,-0.006407227,-0.00975299,-0.000626695,-0.01308074,-0.010420552,0.005893451,-0.007046429,-0.023090357,-0.010383168,-0.026536085,-0.022095502,0.000218567,0.001711518,-0.000525924,0.0106778,-0.010388511,-0.001242616,-0.009070383,-0.020316497,0.023706823,0.004306216,-0.021546753,0.014136231,-0.051544274,-0.016866036,-0.017612549,-0.008332915,0.00289063,-0.007610404,-0.006617627,-0.000217457
ABUW_0010,-0.013778211,0.014762989,0.024943073,-0.000869124,0.028446236,-0.007052994,0.00177615,0.011322809,-0.009167108,-0.016277805,-0.005513748,-0.017543141,-0.006393976,-0.000105977,-0.003239399,-0.00456608,0.003547832,-0.002656805,0.005623922,-0.01400043,-0.00722225,-0.013084611,-0.005169344,0.005322877,-0.003632724,0.005823526,-0.001307547,-0.002611429,0.027039231,-0.019424312,-0.011862411,-0.003170468,-0.055172424,-0.00766854,0.008918576,-0.015596562,-0.003243277,-0.006014471,-0.026195487,-0.008430766
ABUW_0011,-0.010994092,0.024184147,-0.013835954,0.065633437,0.000837802,0.012273796,-0.00340906,-0.000648468,0.006252636,0.004639845,-0.011645323,-0.001913973,-0.017990112,-0.003811812,-0.001867134,-0.003928509,0.001009894,0.002645844,0.01274217,-0.005997261,-0.003996016,0.014089528,-0.000216511,0.003695067,0.011689606,0.005094648,0.012204135,0.0162386,-0.010798101,-0.001151637,-0.013893341,-0.005424299,0.008457873,-0.01096743,-0.017472024,-0.014731493,-0.006045558,-0.033582691,-0.001019412,-0.028269243
ABUW_0012,-0.020603071,-0.004482404,-0.00420599,0.007962374,0.044632199,0.016701408,-0.012857077,0.010699653,-0.014942113,-0.014250902,0.006293585,-0.001619964,0.019350371,-0.00195796,0.004749414,0.002658015,0.001209299,0.01142806,0.006505236,-0.007386472,0.006955109,-0.006303142,-0.000610282,-0.00914836,-0.011320643,0.006905695,-0.032019491,0.005121702,-0.001552539,0.006806853,-0.014558936,-0.011391062,-0.0005868,0.001676852,0.003802977,-0.014249895,0.001360893,0.005222484,-0.028033177,-0.00302391
ABUW_0013,-0.007392091,-0.003043854,0.002525004,-0.001418951,0.006578684,-0.022746345,0.003314139,0.002415506,-0.004878468,-0.017652536,0.001398156,-0.005129608,-0.004226371,-0.009372999,0.004146008,-0.000439422,0.00677801,0.004494078,-0.000854103,-0.003897743,0.010683993,-0.006926158,-0.001992353,0.004111795,0.007098338,-0.003070736,-0.003992666,0.007511386,0.007673398,-0.006421358,0.000384196,-0.00501405,0.004184135,-0.013604665,-0.000739293,-0.003278783,-0.013265066,0.001540037,-0.004307993,-0.012661714
ABUW_0014,-0.00560941,0.003485941,-0.004732321,-0.00032703,8.74E-05,-0.00473095,-0.00178252,0.007090239,0.007026774,0.004637104,0.002167824,-0.011878564,-0.016532953,-0.00781629,-0.003435308,-0.007850216,-0.004992936,-0.00511439,-0.010280682,0.003557268,0.011046532,0.010028723,0.001862332,0.002179436,0.011123984,0.001559525,-0.002168695,0.005783498,-0.007815362,0.006548152,0.009005228,0.00027795,0.003669224,-0.004344386,-0.004570589,-0.002308262,0.005626731,0.00404898,0.008960117,0.01341132
ABUW_0020,0.003434868,-0.013810894,-0.015892186,0.012474941,0.013043471,-0.005298529,-0.005737784,0.001005947,0.006954961,-0.004784926,-0.019168093,0.01630561,-0.003097493,0.017221707,0.016107056,-0.005022449,0.006105216,-0.023719787,-0.005946898,0.009281331,-0.004739273,-0.020341927,0.000936801,-0.00024694,0.010159153,-0.002716251,-0.000304459,0.013413774,0.005725648,-0.003483329,0.00021965,0.010736782,0.007428589,0.021979969,0.003310166,-0.004287304,-0.013821704,-0.006341201,-0.010249089,-0.004013399
ABUW_0021,-0.000437989,0.001159417,-0.007392875,-0.003774683,0.0028379,0.002500331,0.002762461,-0.000317054,-0.011811583,-0.011848185,-0.009713612,0.005718499,-0.010003438,0.004276277,-0.001223358,-0.018363485,0.004859581,0.009689572,-0.017878783,-0.003242233,-0.007820443,0.01866662,0.016585863,-0.013641764,0.01428134,0.0161827,-0.010926113,-0.010817741,0.02035254,0.013697923,0.009116351,0.003616125,0.003412135,0.013958064,0.005792331,-0.01819409,-0.005922095,-0.007428011,-0.002646272,0.014958939
ABUW_0022,0.021818195,0.017295615,0.005305913,-0.006913582,-0.002722149,-0.015511986,0.004264312,-0.004440605,-0.00641474,-0.016852345,-0.004831986,-0.000633428,-0.005142825,-0.004076351,-0.006310819,-0.005802025,0.007020907,-0.0036927,-0.004257052,-0.010061204,-0.011389279,-0.009514919,-0.010894221,-0.003584706,-0.011677358,0.009730434,0.006202857,0.000926353,0.025482124,-0.006745157,-0.007783546,0.001867793,-0.008868061,0.018781885,0.012016089,-0.001761831,-0.004838903,-0.000571092,-0.016014308,0.016620757
ABUW_0023,0.011068782,0.023682542,0.003831218,-0.00432826,0.009192633,-0.013709582,0.000372992,0.000343578,-0.000769629,0.019964038,0.000498188,-0.020553781,0.003186846,-0.006774836,-0.02023183,-0.025506023,0.007615265,0.014405563,0.032527014,0.004554198,-0.012023836,-0.013946741,0.01101738,0.002899312,-0.019467303,-0.016521649,0.013404089,0.003927033,0.000453968,-0.011433848,-0.014823327,0.002385243,0.003524708,-2.01E-05,-0.005714863,-0.003428115,0.002997732,-0.008549625,0.009818904,0.005662062
ABUW_0024,-0.007185176,0.002887741,0.002547123,-0.003331312,0.033293414,-0.003194292,-0.003723437,0.016356529,-0.003469029,0.002341024,-0.000640331,-0.013704494,-0.022893026,0.003005541,-0.003467748,-0.006041661,-0.002231442,-0.006931737,-0.007029706,0.004384519,0.002988756,0.009274523,0.003892776,-0.003510176,-0.020869911,-0.008383185,-0.010120515,-0.000244372,-0.013020917,-0.001552036,0.016636749,0.009958955,0.004620392,0.000504796,0.001020147,-0.003894767,0.000159388,-0.012987337,-0.010450713,-0.014386954
ABUW_0025,0.002083592,0.003821822,0.004457449,-0.002406496,0.007118899,0.018169239,0.001526965,-0.002036853,0.003357096,-0.000752681,0.00065227,-0.006904899,-0.015685928,-0.007821208,-0.007717523,-0.004509186,-0.004646514,-0.003506279,-9.23E-05,-0.006656669,0.001720544,0.019948745,-0.006709047,0.001028705,0.003399114,-0.002508681,-0.005098628,0.004487058,-0.006380516,-0.007643468,0.012513575,-0.014287548,0.009503066,-0.005010895,0.005438042,-0.004477987,0.00496966,-0.017026428,0.007643398,-0.007797857
ABUW_0026,-0.006226816,0.003754121,-0.001164577,-0.005182823,-0.001139791,-0.011131627,-0.005246538,0.006835188,-0.005238678,-0.004219274,-0.002445562,-0.004876476,-0.008983365,-9.60E-05,-0.000625069,-0.001365135,0.001343234,0.003220233,0.002109682,-0.005689802,0.011059618,-0.01441277,-0.007239999,0.022010388,-0.001215621,-0.005938032,-0.00545094,0.009324926,-0.006560116,-0.014665709,0.028902072,-0.007908094,-0.005264053,0.011478002,0.008550229,0.007670599,-0.006070233,0.001496768,0.000385209,-0.001307434
ABUW_0027,-0.008106764,0.002548656,0.013571514,0.014308716,-0.006781671,0.005420436,-0.000450589,0.00176382,-0.01065333,0.0112783,0.00258028,-0.004519584,-0.000856776,-0.00805847,-0.001379478,-0.003498733,0.004105011,0.001300798,0.003420979,-0.001845898,-0.007135082,-0.003563164,-0.000340891,-0.004166761,0.017714421,0.001575057,-0.019632835,-0.004357772,0.00149678,0.005134233,0.009728635,0.000812712,-0.001971452,-0.011573941,0.001231619,0.003969586,-0.005629754,-0.005772794,-0.000683989,-0.002299113
ABUW_0028,-0.009828594,-0.085023316,0.014305843,0.03470406,-0.019380493,0.00777559,0.012143347,0.014973214,0.020049287,0.046916087,-0.011553105,-0.008945107,0.01029719,-0.001878194,-0.015022574,-0.003065772,-0.009942064,0.011004464,-0.007402546,0.030551415,-0.012280915,0.010662108,0.035161069,-0.010860778,0.007920886,0.004370318,0.001768426,-0.002873373,0.007953498,0.006385872,-0.005589293,0.041155374,0.005978648,-0.026743233,-0.004143804,-0.007968847,0.021089614,-0.00736457,0.000423059,0.003962409
ABUW_0029,-0.013742028,-0.006834395,0.000508048,0.027338409,-0.018264705,0.009383761,0.004641908,0.017651556,0.0002788,-0.01177573,0.009649643,-0.010750589,0.013231068,0.002116776,-0.004424675,-0.006504686,-0.002826501,-0.002040231,0.012507653,-0.008801751,-0.006050279,-0.0227187,0.000625245,-0.005600884,0.003530984,-0.008161372,-0.003663632,0.004588732,-0.016335808,0.002603422,0.002847673,0.002343666,0.007501304,0.020994292,-0.002522844,-0.002730555,-0.002390535,0.017798493,0.004246505,-0.003847348
ABUW_0030,0.010749052,0.026180029,-0.002667543,0.019154922,0.005424289,0.009900926,-4.76E-05,0.005556512,-0.007842792,0.015537436,-0.008446598,-0.008098442,-0.018834513,-0.000777128,0.014176977,-0.011160825,0.00071467,0.00701405,-0.016875761,-0.01880824,0.015953476,0.047367395,0.014151057,-0.011337652,-0.008098204,0.008434408,0.008318505,-0.004575527,0.001364962,0.004699704,0.027579533,0.008518554,-0.005578626,-0.007168821,-0.007978022,-0.020400596,-0.014761801,0.000883829,-0.004957096,0.016458137
ABUW_0031,0.003021082,-0.000647068,-0.005632566,-0.016786417,-0.002614409,0.020889024,-0.002381169,0.012497243,0.001350612,0.005175205,-0.002783525,-0.004682502,-0.004277337,0.004975867,-0.002411724,-0.006701196,0.001443462,0.001550574,-0.006739906,0.028800685,-0.014147785,-0.002301108,-0.002938883,0.016233115,-0.021502219,0.015551681,-0.00981428,0.016691185,-0.000957194,-0.018489486,0.037887063,-0.001486025,-0.019047958,-0.016364485,0.000527316,-0.007716389,9.51E-05,0.00563786,-0.017495022,0.016213806
ABUW_0032,0.006903047,-0.012060559,0.037431424,-0.009613344,0.006369192,0.007271497,0.000920499,-0.02012533,-0.000192847,-0.01202631,0.013093723,-0.015617973,0.010489654,-0.017128672,0.002663325,0.011549571,0.007904149,0.014288211,-0.00377411,-0.000494936,0.034022223,0.003635073,0.002844694,-0.008158646,0.015219932,0.000970134,0.001831533,0.022008909,0.00906201,0.006716823,0.008216334,-0.059614913,0.021953484,-0.000531438,0.029489912,0.019450018,-0.017203181,0.011675799,0.01118451,0.007835458
ABUW_0033,-0.019533654,-0.004313275,-0.00099903,-0.01126569,-0.010350529,7.13E-05,-0.01164624,0.005158564,-0.001126018,-0.0043915,-0.000888092,-0.002897147,0.002170043,0.003493197,0.004734437,-0.005119213,-0.004375015,0.00660526,-0.002024806,-0.004397769,-0.005384773,-0.007316093,-0.005930585,-0.004382382,-0.005828177,-0.011541505,-0.005074297,0.008311148,-0.004943036,-0.009598834,0.003392004,-0.008338336,0.008440555,-0.006398832,-0.010393592,-0.00233981,0.004490993,0.005967627,-0.011774325,0.010645614
ABUW_0034,-0.001372446,-0.009457128,0.007116782,-0.004015574,-0.006822895,0.003614652,0.025420672,0.001077154,-0.005465302,0.00254938,0.016067144,-0.00598002,-0.010280872,-0.002805823,-0.015209219,-0.001311872,0.011282314,-0.002671861,0.008200224,-0.007791432,-0.00091198,-0.008374286,0.002800865,-0.001888312,0.003804921,-0.001880237,0.008568554,-0.001930901,0.004768745,-0.014011968,0.028655916,-0.007239328,0.00715911,-0.012522565,0.008573734,0.000180474,-0.011524542,0.005660069,-0.002503069,0.01569726
ABUW_0035,0.000322243,-0.004443683,-0.002739852,0.00169147,-0.016075481,0.008108762,0.021501896,0.00679003,0.000117707,0.009638345,0.014629906,-0.001517929,-0.010981698,0.010937679,-0.020128412,-0.000665113,0.008921902,0.007594079,0.01196904,-0.003634279,0.003029675,-0.004775602,0.00545689,-0.006035666,-0.006259558,-0.008666557,0.010702643,0.005421443,0.006005323,-0.001263595,0.038856127,-0.015681437,0.003613419,-0.018746885,0.003358487,0.006476551,0.003865582,0.005443342,0.001191522,0.025789486
ABUW_0036,-0.021818929,-0.005508228,-0.008977056,-0.005097242,-0.002025745,-0.003022779,0.008986733,-0.001365326,-0.004265676,-0.018705872,0.006833031,0.005660866,-0.012932721,-0.007338197,-0.000788358,-0.001438892,0.010571484,-0.0027117,0.003951816,-0.003213691,0.002766556,-0.008040716,0.014891435,-0.022214357,0.012622036,0.01123691,0.015793971,-0.015237293,0.012675967,-0.012406747,0.008194314,-0.005450551,-0.003255244,-0.02216944,-0.00849599,-0.014529374,0.004560587,-0.011141416,-0.00112331,0.003032267
ABUW_0037,-0.010772212,-0.003443562,0.000878707,0.00255958,0.004172235,-0.022608067,-0.010793168,0.00168884,-0.012862093,-0.019427044,0.016804493,-0.013359341,-0.004626398,-0.013319081,-0.007679593,-0.007895609,0.008237626,-0.0019723,0.014027319,-0.015587545,0.007087069,0.010148593,0.006201139,-0.003489869,-0.02423338,0.006197379,0.00049727,0.097996493,0.002558041,0.003827919,-0.017315765,-0.000681206,-0.004468734,-0.019047991,-0.002835513,-0.017394973,0.007695233,-0.007406097,-0.00137637,0.019015261
ABUW_0038,-0.013704619,-0.023278037,0.006420272,-0.011126008,-0.010628571,0.022290176,-0.007857404,0.035710063,-0.008956549,-0.017662404,-0.019412085,-0.016296904,-0.034038365,0.005746781,0.013031135,0.001945779,-0.001524868,-0.011384161,0.098606626,0.0240775,-0.001432816,0.002636299,0.031063342,-0.001613705,0.025266161,-0.01603992,0.002564991,0.029917609,0.004839095,0.015313239,0.011538581,-0.023124326,-0.00544521,-0.016596474,0.00163164,0.000517222,-0.023221254,-0.01208826,-0.028261529,0.007746696
ABUW_0039,-0.002890768,-0.004363599,0.008217885,-0.010907741,-0.002120767,-0.032890997,-0.004867297,-0.003611469,-0.001830559,0.002630637,-0.012107949,-0.002648774,-0.009264249,-0.011140393,-0.002211917,-0.007698007,0.001949746,-0.003107939,0.00645199,0.002315702,-0.006796433,-0.003116786,-0.003899217,0.010750847,-0.010932692,-0.005799486,-0.001730489,0.008488474,-0.003135574,-0.006254723,0.003454066,-0.009020945,0.003013937,-0.008423596,0.000723381,0.005777294,0.00089373,0.001193977,-0.00441403,0.004612498
ABUW_0040,0.001134814,-0.007660861,-0.006831934,0.010803041,-0.012881582,-0.00703147,0.001569733,0.00055222,-0.003987229,0.002719256,-0.014547256,0.002415053,0.004384186,-0.00032896,0.016077295,-0.01569463,-0.005135655,0.002318684,-0.006229219,0.000699956,-0.001886672,-0.014887174,0.00262025,0.004372648,-0.007438974,-0.00076414,-0.01002044,-0.005584829,0.002326987,-0.001829993,-0.013479393,0.000249277,-0.001513198,0.001400791,-0.002550053,-0.008468854,-0.009329252,-0.003477311,-0.001422817,-0.012662236
