Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
ABUW_6001,-0.03305573516835117,0.00797545054745371,0.010255794691653402,-0.056022637439332834,-0.007397887802265695,-0.002390826145809288,-0.006296123970988008,0.003505038543823064,-0.008255045519107015,-0.007917438087511249,0.00468732576033195,-0.004955856492810014,0.00717973118099249,-0.006889698636258409,-0.013740576135915873,-0.03619682659968309,-0.007578946889434014,9.514535006080722e-05,0.006777367645728818,0.008853041453649563,-0.002174986352118003,0.005972363270877067,0.00907129046494724,0.015332816935813549,-0.005043269587613513
ABUW_6002,-0.03290225559224033,0.006680866482760466,0.0060010482545806475,-0.04012293274458489,-0.012165738737724823,-0.006344320575397604,0.0032551090822193905,-0.005327349380371272,-0.0005950525898746921,-0.005408620176363178,0.02364668876089344,-0.017658047368817084,-0.010593591580066319,-0.008769937884534163,-0.005126279222768895,-0.03330003430708818,-0.002389127553496513,-0.010002038614408404,0.005182596200931307,0.003462582154562041,-0.007243341554792869,0.01576761893188781,0.007739023761699216,0.008087880528384649,-0.01215027256939136
ABUW_6003,-0.02542409473408604,-0.007444236996142833,0.007004972862811238,-0.01595828111227596,0.0038956794677748184,-0.0023467491070443343,-0.017726054896357278,0.0029721795760419977,-0.00900444966662692,-0.0050866269445898026,0.008158170151952472,-0.00634996979504085,-0.0074386226626964765,0.007271205652033525,-0.010325385558408848,-0.019210590325440705,-0.005080806554351007,-0.0020401829211114564,0.017160874361026524,0.002768704219152495,-0.005365857233198633,0.0073345731869918765,0.008380538420627132,0.00807776570181646,-0.015244633315577712
ABUW_5001,0.001315417660510337,-0.0041832505370525234,-0.00287031018194248,-0.010001021594873176,-0.007310281197079219,-0.004918013438746993,0.0008974411071030409,0.002752365933379418,-0.0009618466106421159,-0.0007299189298749107,-8.574454291960867e-05,-0.0029043440010291456,-0.008464105906272446,0.0024759583744116305,-0.014968514069506373,-0.0027452699985168415,-0.008911458805563821,0.002499344543200235,-0.016316325547786503,0.00011787976537840875,0.017072152319289217,-0.009439372063289786,-0.013683437396600644,0.001206187564687005,0.00010347694190857025
ABUW_5002,0.01115021281408373,-0.013077375375488675,0.003713819593108193,-0.033027746422739736,-0.010971224657285141,-0.009164691682222486,0.006977336095748022,0.0027882996163905876,-0.0007058635195425289,-0.003523875507738758,-0.0018525203940915136,0.0008509873384563025,0.00486170319904934,0.006583252908445885,-0.003044087211729588,-0.004530648055249199,-0.017194906722355272,0.018942506746155822,-0.008071021504824773,0.00921449714765893,0.011231357700632607,-0.0057587946765996975,-0.011063576353667351,-0.016025778464185864,-0.002192048669488254
ABUW_5003,-0.015138119412985407,0.016136105597150313,-0.003095318858042455,-0.029201607999225342,-0.008915852410781994,-0.015946230558545806,-0.006650016432739269,-0.0022241049361248016,-0.0016357783433009242,-0.002417102248165075,-0.004618469292118997,0.0022027739879381426,0.007731054546205051,0.023911983469580445,-0.016663162325655432,-0.032639854050906976,0.007761400723553885,0.011684569169523528,-0.005663217737370933,0.011411991147169532,0.006751252630168536,0.010070667629533408,-0.014619905041207408,-0.007638996425995627,0.009890534572160532
ABUW_5004,-0.001535486799372419,-0.007218813811421915,-0.004563837037959031,-0.0065675369747401355,-0.0013127694923795164,-0.0034073544673836258,0.002156551473896498,-0.005675761814668696,0.01763986423411633,-0.0004427753059634215,-0.0007330587044238592,-0.0041497511216557785,-0.002842101774648858,0.01407500357527358,-0.001276112606037718,0.007672282041560744,-0.0021164041773466375,0.01404244040832856,-0.0026082119435139007,0.0031236543989768615,0.013059286435620168,0.007655886430814449,0.005830845314591688,-0.004033611108526938,0.0023332257096771187
ABUW_5005,0.01074313678155167,0.012498592906241333,0.01514734187128114,-0.01986375046546816,0.009736171722894064,-0.048081822591901816,-0.03922638957341089,0.03310642613501245,-0.02033788192788717,-0.016100619683530073,-0.013290561642218863,0.023161426448700326,-0.00041973945500263255,-0.013886906776644075,0.007477620932380704,-0.004660884717972771,0.0005806500496982424,0.0474307881137028,0.00121369241779718,-0.033709481519159784,-0.0035190919544565687,-0.030610529265357206,-0.015449076461458938,-0.015102668228835651,0.039781356593203546
ABUW_5006,0.0039417903339499325,-0.00025051467985158006,0.0029327498700860446,-0.02026599753989804,0.0062041514558956665,0.013641381741836545,-0.0125202668813784,-0.0023625869252695943,0.0007170797132510538,-0.00013817590674928393,0.035120761703236116,0.0043645104687229305,0.0026885299757579252,0.011840755273738674,-0.004747517952952348,-0.005269576788100243,0.00221552020257103,-0.002111360906392901,-0.010010004377292032,-0.011832551152672803,0.01827116808663113,0.00465543760151787,-0.03772502047949956,0.009578683505262147,-0.002819371288876592
ABUW_5007,-0.005128321118509807,0.006484882154992943,-0.007953799306550838,0.0058565163204850924,0.007512107658155357,0.004312183678736631,0.0008251061726750651,0.0016962723060461862,-0.01423326695219839,0.004449920269993606,-0.006065596735604231,-0.005470520845184162,0.003386832118154889,0.01360963195308463,-0.001016378821942434,0.0014596607288906976,-0.0016143361731801912,0.003461416895774695,0.006969834368419689,0.005241161462522393,0.01758687045147509,0.008164403832592777,-0.03269687499861357,0.0011984675898381383,-0.0039011280090871367
