Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
ABUW_6001,-0.004986001620065519,-0.014876434981086017,0.0032230087108530633,0.01700487348458635,0.02112739531023644,0.005157741052595786,0.0105156548942049,0.02666399996403144,0.0036504049617009037,0.009446532534814249,0.01559848620499428,-0.008142108060798028,-0.030690521631155862,0.019473003863030493,0.0012370387050543658
ABUW_6002,0.009962202316256498,-0.02576822039260144,0.021368674441923752,0.004332988129215295,0.02259161858152843,-0.010553448678843861,0.019927889673970488,-0.009921363741420938,0.05835939759028764,0.004278621823659065,-0.0007043876709184485,-0.002978671099761687,-0.028855935282696112,0.01993398700212995,0.0012265907310688084
ABUW_6003,-0.0021514160257018844,-0.01618551606212981,0.0378304999213506,0.011053509075203711,0.016499161026366723,0.0038835632740196343,-0.008299403836779922,0.002887302343426341,-0.0033419411172305098,-0.0005302496167663249,0.0024691076307157907,0.004362362127547119,-0.01574859734592465,0.011060644905505962,0.0006287898527665228
ABUW_5001,0.0007730795725354683,0.007971028136418774,-0.008812263110244587,0.004022868032108757,0.003842107043328617,-0.0032487001586936287,0.0031741985518922676,-0.008157014214129317,-0.006391533228212378,0.004998634148184352,-0.00458208023321015,0.00954347056639793,0.009644477872421113,-0.001388651092282228,-0.004161116072775941
ABUW_5002,-0.0032594648635281566,0.0024692506939457503,-0.004877675967649307,-0.0059498151229559785,0.006408950976570173,-0.001432462985585472,0.0031291168192654597,0.03268270891120789,-0.010815567627328495,0.0038824985492044717,-0.014302106740005264,0.01750561680681657,-0.0009609953768803293,-0.014206573328559846,0.0006891879114551651
ABUW_5003,0.0076768742074193996,-0.0010677229973710294,-0.006439593247309789,-0.005886958160736914,-4.4854546138952375e-05,-0.00047725244418043045,-0.020355869737605888,0.02402762880260315,0.016038116065554286,0.009625844960801454,-0.010464552846262508,0.03052772848488577,0.008146757084751393,-0.01998307096061176,0.0034253632256487448
ABUW_5004,0.00654363917550917,0.0061476261733286845,0.010245089426036996,0.010749295212557252,0.012791455948848979,-0.009411711724429193,0.00928738841150382,-0.006823212978940669,-0.02424351616321633,-0.008295205128919748,-0.015427584994396776,-0.008995344320013546,-0.010719456391136474,-0.004366467236292361,0.007695955821744685
ABUW_5005,-0.013290847071582144,-0.007256611752751706,-0.007925834320428867,0.014810642473861081,0.00788931364617278,0.01736784945512192,0.00852583061490899,0.005293217439720269,-0.0054553932874351705,0.004434043760501844,-0.009715484287509646,0.013966495130184569,-0.03158652502153458,0.004793169617851944,-0.016614081041002232
ABUW_5006,0.014224770502499545,0.013627144581838349,0.00789509933135589,0.02890338675841613,0.004800147897685698,0.0010315703742929476,-0.014479790117291755,-0.021860946860445315,-0.0011344918884039724,-0.019547178811800632,-0.03253653190578077,0.04630423181560547,0.01099049436301286,-0.00011650738113219418,0.0023048072172863546
ABUW_5007,0.011604116980584469,0.024120661306764105,0.016886241788763027,0.02735812521377476,-0.016095909057113156,0.007253365289322291,0.00012452068239414345,0.0026447022913390133,0.00900949926215324,-0.027670569862405698,-0.013572780341964678,0.041596251025383175,0.018530371819568122,-0.0014155269634410325,0.008755588746941111
ABUW_5008,-0.0024204042808152262,0.004143088342937551,0.0018063553222974205,0.001451536859522813,0.00336710987305131,0.000872087965306342,0.006727966864153548,0.021150547118273424,0.012647259826581013,0.00216794038948204,-0.016751151443729302,0.03541544218478037,-0.009719801209148697,-0.011121632817587428,0.008142066103868813
ABUW_5010,0.004781075432954996,0.004688894134807361,-0.012220700545962027,-0.0027094980658122375,0.016442151458729105,-0.0053741696552104005,0.028703591135095546,-0.006952065939814789,-0.005270929139345935,-0.00863918151574862,0.005211915886276705,0.0022124575438190516,-0.01647891887200089,-0.0008213930873903457,0.0013467133940963355
ABUW_5011,-0.012573709090043931,0.0052993244394015085,0.01022939396932935,-0.0018738305090308988,-0.00027308785974347935,0.008026514189404147,0.02135404231974823,-0.01593674382618421,0.014771654687647892,-0.01559933759330899,0.01625807764940084,0.014384312920076565,-0.027883651786724088,0.008516722826984145,-0.001385848862163317
ABUW_5012,0.004079516897771604,-0.006241370598047072,0.004244704963157991,0.00481606167830133,0.01317995025869955,0.012850718512940666,0.01555200114933941,-0.004629032296305792,-0.011384272569734405,-0.019800948641133992,-0.00581256705215356,0.010888111610753532,-0.03253933276208066,0.021634582397342075,0.004724665855031496
