Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
ABUW_6001,0.01352329303047628,0.027276652615717323,0.006066539179115558,-0.019989461794740673,-0.00983748943431405,0.006000638369116833,-0.012443145795048644,-0.0006762323137441371,0.030795187966755663,-0.017204042425083867,-0.03522307470004901,-0.011615905599998982,-0.022245703472037297,-0.0074912244502845695,0.016131256892816664,0.019980332472107384,-0.0005279331244967901,-0.01292726662566037,0.006013651745548559,0.018964223855717152,0.004666133129479054,-0.04256941622742699,-0.007891112759517337,0.01640141524481861
ABUW_6002,-0.0025366380280187326,0.01074365519796769,-0.007356598615150064,-0.00981877542734463,-0.007086842596158946,-0.0003579262665635071,0.026098963954986693,0.0026582838315707263,0.006111509815775853,0.0799127604293747,-0.016369108646330878,-0.01728744867718844,-0.015963454347788217,-0.0013796189447740218,-0.003271982481289143,0.016640317804841723,0.014925711918051355,-0.013719887144240479,0.006907131641358877,0.019721526196359553,0.00542285704315162,-0.03618803891163259,0.0011360834186983167,0.0011827958613641661
ABUW_6003,0.0005975467341869136,0.008236888053192488,-0.03298064410976707,-0.00042708184026778374,-0.0036773310144755,-0.013006475335618868,0.0011674914152080646,-0.017324211245381017,0.016749418762712374,-0.0036885449653504213,-0.02287465371092348,-0.006357832359589104,-0.014393608716893137,-0.012357956914723401,-0.002715612508113779,0.0021717853900312467,0.007917774127478726,-0.006758831220862773,-0.004512909262348882,-0.0009085399989858929,-0.00048244449948874307,-0.007382236908216138,0.005589477948183762,0.005672979946209236
ABUW_5001,0.0033118167789093424,0.002184262998784102,0.00913574758840494,0.0031357633517223042,-0.002734821608814021,0.004194413066107022,0.006422128832565082,0.0005550780582580651,-0.00933290762742857,-0.0038950799590034184,-0.0034118426017443514,0.008801115755796675,0.006558428252937155,0.00523733165604023,0.0028179100125630633,-0.0019891980901005006,-0.005115518364722687,0.008548625076524487,0.005664981712150392,0.021940720721611587,-0.0013081181576537015,0.002924104155998895,0.007168957284752704,0.011347640433376303
ABUW_5002,0.0004934203641795705,0.002081002422316759,0.010615314738154183,-0.003645687400557918,-0.004009953178298191,-0.012474004138273494,-0.014824888844503746,-0.0005732738289882605,0.0035638094804893716,-0.009566226203208785,-0.009444296830511357,0.003098323391645672,-0.000979167529232372,0.010821175028367387,0.010437401888933417,-0.011650033892504115,-0.007864484363485236,-0.005352826789715093,0.002753122756345242,0.03344341704074469,0.008120305657241533,-0.007898263474204697,-0.021703989386979355,-0.004963651510127727
ABUW_5003,-0.014930600937399466,0.006058908814568066,0.008219881939833517,-0.00770442190571186,0.001653627642628239,-0.007877555847979898,-0.01967457727858953,-0.024447494867980854,-0.004984804503642495,0.03049208403353694,-0.009943603746798823,0.009996117690702055,-0.004011688061778715,0.01011224594018098,-0.0023104971194792623,-0.02059067788985022,0.0031659749904435147,-0.020970504069390813,0.0006494086883778647,0.030401118755414812,-0.0014501491031604049,0.0050885741298806455,-0.016486896928695757,-0.01667654538307628
ABUW_5004,-0.0008887653029980172,-0.008530812644495692,-0.009247624062148683,7.533534704789896e-06,0.006363823669246498,0.006168966192443213,0.0030924994519911774,-0.002746088778749102,-0.005266942914215348,-0.007726034230570883,-0.010967542091355493,-0.009298326558856438,0.010826925491177362,0.020046492069653355,-0.007232605582484861,-0.002391250647550862,0.0020944279844212245,-0.0048970739800472144,-0.0056117365919782945,0.006280693824653612,0.0024215464701816437,0.0018366182819915034,0.0005315767314757123,0.009886284140018556
ABUW_5005,0.00117416657244899,0.01099578448074263,-0.009247111020413153,0.017202517393352098,-0.0233559242348979,-0.0021693990843160435,-0.004842616886513083,-0.004779236077688062,0.01623533954476221,-0.008598378109529022,-0.011100205010304615,-0.016100363058394736,-0.015699862880314816,0.014539326878349038,0.033451183181518886,-0.01613525526341555,-0.004506655539358469,0.008679360623217384,0.005830598097023224,0.03515501711726104,-0.013559451108938834,-0.0347981589307672,0.011048303033127123,0.0261869133624339
ABUW_5006,0.01230582452500625,0.015502076031605774,-0.004175227589447533,0.011330496057950494,-0.0008737093424489527,-0.02922120908991036,0.015410917757535489,-0.022507733681066167,-0.0030561616041472604,-0.013691125973799402,-0.017447235953294834,0.019102389687877874,0.006572823135389299,0.014693705285942507,-0.011083977292530122,-0.003635059016061168,0.006915819288643533,-0.001068634430512755,-0.028916009719027726,0.04312369657139948,0.010630881573781647,0.01832258684333228,0.036613627814825585,0.043101672112551774
ABUW_5007,0.001428577442928474,0.028650792942705533,-0.0007863181520489395,0.00889931041497338,0.007417955069660566,-0.018660360410688942,-0.016128869986008595,-0.007314054695505258,-0.0036106555326331506,0.00226635798467079,-0.0026372575320850857,0.02357475365668961,0.015891519983281244,-0.0007270656041401086,-0.007347417098386463,-0.011723151350083642,0.0027309848204244143,-0.018480143321622466,-0.03782631690262173,0.02576142992728414,0.018498450196529456,0.011531680039826221,0.02985474824759712,0.022856184185208645
