Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
ABUW_6001,0.006031233715022843,-0.0023467255320531967,-0.001960233563052494,0.005895274515903664,-0.005295646567308991,-0.004867698359292637,-0.026598489635769967,0.037085710722704834,-0.050814241098464386,-0.01881456209250302,0.00299260907296353,0.02249201643366646,0.00012718740440334242,-0.03404561554415568,-0.05935699978518759,0.001195208366067983,-0.012683299583944894,0.014942366960193597,0.012224186524400138,0.037265577511395635,-0.006738747910897158,-0.004241293696895734,0.007754479877367457,0.0027982998845233397,0.02052104310988061,-0.0001538759695545928,-0.04022000064050423,-0.04852898754687056,-0.001629654479999571,-0.001621857649198549,-0.0007010056041101945,0.015033106972222519,0.03115534235017704,0.0028017064521807804,0.011541698527810644
ABUW_6002,0.0046400505125582196,-0.014239895780659534,-0.029479582649600954,0.00223417217961331,-0.010113020698435162,-0.007223076612281047,-0.020409113151725555,0.04021983912300684,-0.0548384373861153,-0.020127683875979175,0.013255384049577339,0.005306952239545705,-0.01908503488905805,-0.04136957507318126,-0.05542140740139504,-0.00565552471503564,0.012885661493847199,0.01619074392732358,-0.002565928120755869,0.03829056494344794,-0.022629640790223057,0.004414364763705733,0.019523005916258815,0.0017511015986272967,0.009464778774672434,0.0007830760518213692,-0.01989142728750557,0.05131437895384553,-0.0006409390311642643,-0.01232489847082805,-0.004677448070672633,0.01235458122233783,0.008610539872487626,0.006831165211363862,0.010424927306731028
ABUW_6003,0.002192538807791955,-0.0066186357948154265,-0.011064467993700226,-0.007462790563435441,0.007728898041310398,-0.003897920804223689,-0.01475651699759361,0.02949609615732549,-0.02948730430459396,-0.0007163879726417949,-0.012828833358747132,0.012808364712937432,0.005612048233291427,-0.015606425538010468,-0.042589072122559433,-0.03251148249364402,-0.001903938340074878,0.013481380709011413,0.005963031771878452,0.0341683103705026,-0.028064335083272555,-0.003834640867671885,0.0061735872619209835,-0.0075912136520528304,-0.002562620067941884,-0.0023378198091860993,-0.012617973459331286,-0.028251598135800155,-0.0023916360843385114,-0.02376466053046002,-0.0028753702483890775,0.0004961088884400036,-0.01806926078105041,0.025889988986334767,-0.0014318380808902356
ABUW_5001,0.011436445038895451,-0.008036250919926703,-0.003756345009278117,0.018139133833955906,0.006454999615679215,0.012166670873240826,-0.01608311167504417,0.0017552479078217218,-0.012292181837261386,0.00306304098346005,-0.00593419128058014,-0.019890242776092894,0.011085360013555336,-0.01259161652325333,-0.009311113019149409,0.012445103611280523,0.021744817559610073,0.00442407406950865,0.007322901308364183,-0.001889156333639448,0.002400838334892776,0.004693316905304342,-0.003157420940011336,0.004998416475272884,-0.0014190819192100358,-0.0009820476858640576,-0.006873040593708848,-0.007564580218058937,0.00025927788831646165,-0.008163439455810616,-0.0077183110568002766,-0.0007452929176584486,0.019250774750384135,-0.012993220102862895,0.021661134584261835
ABUW_5002,0.01629638236529778,-0.01851414815237494,0.027626507843702477,0.025466605743686848,0.003672256130869544,0.004507133601631322,-0.01525905077499455,0.005943380544173631,-0.03701801692034816,0.009611238987628862,-0.008841834971249534,-0.008358579803199867,0.006668257441269424,-0.009662486809477974,-0.019628033094718195,-0.004890026760463816,0.0019079390319449003,0.013394378020342008,0.011841583195248764,-0.008035965481243917,-0.01147933024049715,0.00725596978184867,-0.0029002424771751435,-0.013235441174745979,0.010386986781286335,-0.003965576655472458,-0.008513791417571102,-0.015831968591595854,0.0016359076403736003,0.004532834580673294,-0.005057677233886827,0.016575722267897927,0.01473690750361021,-0.003092942512504903,-0.0042575460414842866
ABUW_5003,0.02870643444712877,-0.009155114384870862,0.029569769032213294,0.03235786133129999,-0.010091896114944265,0.011858111844894416,-0.010536321011942724,0.01966892893401767,-0.034285898249836924,-0.022868688811526438,-0.005938101329115938,-0.005449781995042255,0.011251091712703809,0.011934966533547184,-0.026278243761168708,-0.014407931619996095,0.0177632511597325,0.017903959390681908,0.022602836127227164,-0.02693360484368814,-0.011506280115713592,-0.002041872640923199,0.01738512074295331,-0.01810117003271584,0.019786072989773692,-0.017005790336268117,-0.0024186528373075014,0.016076022567681564,0.016179047519792877,0.0006693044117273817,-0.0067710255303424635,-0.0004230149577757028,-0.01189909424248614,0.007049020963028789,-0.00994586368829386
ABUW_5004,0.004717323542333457,-0.014407549638341413,-0.0075798064320443444,0.004451281205057549,0.0028411494706346682,-0.003873955684872318,-0.00916763862023767,0.01346604181070953,0.01724702053576044,0.0077718743399196166,-0.0036117538424874198,-0.021402738533233424,-0.013943880958599959,-0.01891100851698392,0.0007058657270720539,0.001948119788280554,-0.0091859195249414,0.004373021102849683,-0.002727050840777625,0.010244369594410939,0.001529808622689788,0.009533475898363336,0.0014608191107032189,-0.00883257579041007,-0.011463731820348872,0.015173461199176919,-0.0024683219682404573,-0.007932775810187176,-0.0046012911072554055,-0.009219376545182628,-0.005483418343041708,0.0064544606159339536,0.009011054979729281,-0.011434457438447659,0.03350645161261415
ABUW_5005,0.012830905445014595,-0.0053145077603750646,-0.0008586892683688557,0.04625694432984177,0.018192707508135585,-0.0076327828833095135,0.0015070939809726438,0.014860576294463737,-0.010443156865413186,-0.03420453329069984,-0.014100759779737619,0.0020903092155873885,0.027959236167740723,0.017013716105124546,-0.013912277687546654,-0.030515786218520816,0.019604912272391205,0.008491531174848268,0.04831058174845247,0.016407368504740494,-0.011879924853278259,0.02308704274392423,0.00031795116215110436,-0.0267447251704673,0.007173263465752022,-0.0008247258677351409,-0.03156092741568231,-0.025787111640816974,0.019008557524188438,0.009434353232337666,-0.022913069047189694,0.01927694310709914,-0.006243726420387903,0.05664574478011453,-0.0019080167803166945
ABUW_5006,-0.0009982785008877965,-0.004605117855658489,-0.024280914720629817,0.04032511477586955,-0.0009765378645057822,0.021922760781615057,0.012850489128291169,0.04707212519566023,0.008034660437027451,0.019018417125583425,-0.009428333520263238,-0.0018930749550567427,0.03655528535408214,-0.010905293816001884,-0.0017480184295592157,-0.01217742965461976,0.006994003123004231,0.011608372033301496,-0.006417576056404092,-0.024636025461986844,-0.01846990378227096,0.0003543506598099837,0.005887555260320395,0.01118471327277752,0.014005657786451752,-0.023774705512624065,-0.028642387848019472,-0.0024954332294147333,0.0040088216292212195,0.013669422672944515,-0.00629697230861833,-0.003666279405617966,-0.004987564731239567,-0.014984546688231824,-0.011348294464960738
ABUW_5007,-0.00019256938936887736,-0.010233188374481063,0.014305078657682664,0.025195426518910644,0.002443101713700515,0.023374013446454792,0.009714985157284917,0.026606402008719124,-0.008066275861209997,0.011577040509217797,-0.007805823949231775,0.0025335983241458826,0.03566425097030155,-0.017684379051104884,0.007286879959956752,-0.008270896093033091,-0.005971252425790826,-0.0027751716882126348,-0.006343642247248545,-0.022850276812855296,-0.012822846441485493,0.0036295843172228885,0.004291392413354261,0.016601690399066185,0.0044963737630592865,-0.018329853382825924,-0.04027256742739588,0.004579245895562286,0.0002175587332780514,0.0021134663013854353,-0.0023919454624330414,0.0015817957076552777,-0.0073106123627548255,-0.01842626861795334,-0.0033956359680469565
