Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
ABUW_6001,0.019331328858511042,-0.019843704036983153,-0.002046076406060069,-0.059973784684512504,-0.00015922403233673804,0.00306696016123732,0.011659403371171263,-0.054062111334214104,0.0006624546885649897,0.019503354866789457,0.027285524122807724,0.031852996222503524,0.006354149164449585,-0.004320264785243369,0.0029310896226243523,0.009722566521268447,0.00021897526103362253,-0.0020414762133561136,-0.005136905080272205,0.009172683338750895,-0.006285948242424274,-0.00986181281898554,-0.030191141838218267,-0.027024802142542916,0.01638566757756043,0.04844872762803174,0.001846551171022251,0.03614175965697824,0.006512364993861826,-0.03557701352783496,0.03582005672215319,-0.0036373078045854657,-0.005028646391115993,-0.003513737149755096,0.004759389262973931,-0.005804234798418144,-0.014652329246643685,0.005130496061176731
ABUW_6002,0.01871979610429397,-0.02552290276101227,-0.01539659354792557,0.040090633401267756,0.009073003991697274,0.0004076865490305706,-0.0004839385411059413,-0.04955355611334213,-0.010212145413030317,0.0076145475258588705,0.009410387759256253,0.016275488918249897,0.01547681979415413,0.012368116395856102,0.03258605012152352,-0.0026023220920998484,-0.0007128189113522487,0.004128105802576019,-0.001687855098812354,-0.00936265066107714,-0.008753893362045987,-0.012380459630470787,-0.025682394597938214,-0.009873841549135011,0.01230390258947692,0.05679483607139118,0.008219122168492101,0.04257833395023071,0.023025954836367747,-0.03990797956251684,0.038900589825870274,0.01139227408644055,0.0024426073617744935,-0.0021698985749714233,-0.012512900479799402,-0.006932582010323112,-0.02406139110037413,0.009923091933257357
ABUW_6003,0.004563023733299688,-0.009030114650284787,-0.024766647907307746,-0.03675260876256778,-0.003412564779588212,0.0035706191759933745,0.008921931761824951,-0.03629910859367674,-0.02919026891573795,-0.0024415489309552803,-0.013179500153072714,0.02477969382448606,-0.0018162824428241,0.0045106598790088034,0.012238270503520552,-0.01993433504751466,-0.008308560385888368,-0.0032138718532204722,0.011557771149623476,0.009539863569984349,-0.006620068393191077,-0.0029342868431701994,-0.016734688499257928,-0.01131453371044839,0.010026811722109383,0.012214510962125431,-0.01732331836951621,0.02580607891710973,0.009852485982227155,-0.02080523895118786,0.03230709616149908,0.0008219793328388078,-0.004723212728547758,-0.0022510231599002107,0.005378720912035631,-0.0039754120514522515,-0.03812405888864668,0.015630930665207113
ABUW_5001,4.3884425620167205e-05,0.0017164923912054344,0.002485389039117769,-0.009982079136629804,-0.0020441199945467796,-0.00562447838182293,0.0026352052971254343,-0.014951812401830602,0.0005406960249836445,0.0015447762833507247,0.021809627088822107,-0.014064816934073963,0.010751560341666144,0.0005380332284838129,-0.0007802682157332815,0.008099536974719245,0.0025052959352776555,0.002298366816698073,0.005326854251612256,0.012117638459205932,-0.006343398909396311,0.009227553108642029,-0.016406772171607034,0.008506240521572046,0.008037505546778225,0.03740154935939205,-0.006004534650076634,-0.008114171959109597,0.0006614663970360155,0.0013234594605144546,-0.004891470676420453,0.012059163431235517,0.0019414988587979594,-0.0011239393834710126,-0.011703649751335834,0.012310005217620816,0.012270548929133257,0.0031086386777450115
ABUW_5002,0.019504936197982846,-0.007012622407901351,-0.01206279871952269,-0.020704523821767067,-0.008152415818343573,-0.019256528905751764,0.005829416091724227,-0.017501467082402092,0.011182961886888157,0.014207522588670522,0.010000540748340628,-0.004291340850687406,0.011903193864470413,0.005545198143699909,-0.02793419617923743,0.006335363236632687,-0.014754935600334142,-0.00368582772268433,0.0012518293941154396,0.007103933080323091,-0.0077121705045251985,0.009577722849146845,-0.01416685231986487,0.008915585948523003,0.01786220639449516,0.03627851803767396,-0.009556012984809396,-0.004523860627923436,-0.004571594912854799,-0.026579699236619247,-0.010937002047553067,0.008207231576248265,0.004905053587828884,-3.9393806691297375e-06,0.011299538364304963,0.009205683540993157,-0.011503464807894237,0.0009237687274030011
ABUW_5003,0.0008241785815642617,0.0017878883333433673,-0.015389368892469031,0.010846612105270674,-0.013717518181515714,-0.0232198785195513,0.018966659693493093,-0.025452970344087455,0.0048578358381421195,0.013147044151070007,-0.015148163477138498,-0.0004431804071761568,0.01802222397756605,0.0012124330371434987,-0.027090039683721125,-0.0045535808351128,-0.018051481859405666,-0.01319608274173538,-0.003321682510586091,0.0066519366039444645,-0.007034874495257436,-0.0268339017166376,-0.009666607887836994,0.003188335660889962,0.026510468571278166,0.03764000515931773,-0.003352333996662617,-0.02169534513580073,0.0185450724933102,-0.024450606362715562,-0.024323834137474805,0.02341517614568063,-0.00381744254637536,0.014650767753968319,0.0016537778377514088,-0.01003384343802093,-0.018567932974021255,-5.00139235059055e-05
ABUW_5004,0.005748765728081543,-0.008231380093833623,0.002788956702455531,-0.009684805850336944,0.0010640043681472062,-0.009810061495183849,-0.006959164533045697,-0.002269808381620359,-0.00571534755047862,-0.00746442058417802,0.014245268953477948,-0.012101146376450924,0.004742544781877652,0.005119644366553139,7.11558548389848e-06,0.007943925930861318,-0.004507948992741732,0.01920110675601645,0.000384911481571886,-0.016632271561114912,-0.002508204600070709,0.015369730327280938,-0.009252973721897477,0.006885740521108383,-0.0014184817072447134,0.01837861115653096,-0.004388942766563891,0.011166145594712908,0.006789575088800886,0.02802840599501393,0.006331432407315474,-0.015512366209767849,0.00563828198311137,-0.005102465567132516,-0.009193291613014338,-0.001958078620981714,0.003089041206919465,0.010329362458282906
ABUW_5005,0.02053350985194879,-0.01880557892286196,-0.014449858737740335,-0.034441646967873725,-0.013270894410115239,-0.022775320465674608,0.04096823861078549,-0.007343489581054552,0.015169506244619595,0.003985376074937925,0.004651934534465696,0.01097636872699906,0.028450729971928115,-0.006736113494782833,0.0033377762775164722,-0.05011966872460849,-0.02824450195220631,-0.0015701396996027006,0.026735133070482416,0.027513600382475713,-0.026885704528946654,-0.029609125271304017,-0.0009070114975155019,-0.021361594050739147,0.015007734954263026,0.02483679279759328,-0.019378969853851888,-0.02759939996968662,0.0038515189232560545,0.0018337645992354157,0.0211434314839769,0.01828588853532706,0.021939463200991674,0.015856929621547906,0.01942790085421692,0.0018812314951599358,-0.028192193561087157,0.0241865422551471
ABUW_5006,-0.009248149707132905,0.009905017668048893,-0.020234876949241754,-0.005230259936863716,0.002016894268636138,-0.0275716135251341,-0.010939327387704298,-0.005455105232591902,0.02958405871719791,0.013540898998298084,-0.012109641410519569,-0.00704077063107427,0.032579783429917054,-0.005871176197004073,0.018134334094824248,0.013658630211852627,0.0014841918999787174,-0.017044926788862744,0.007775017271693394,0.04168958935174361,-0.006655436497860168,0.02464286473479392,0.008873081475059535,-0.017003241663073394,-0.001746756232473721,0.03779257704293324,-0.010346813498043091,-0.0067303242172310545,0.0016370408685290314,0.008846791510008107,-0.024614189836066783,0.0028936225955213963,-0.0022986787930686157,0.0014170186784102222,-0.020835421686201068,-0.03034173568322742,-0.024797373765028715,-0.0021760355131452544
ABUW_5007,-0.0030440721155420274,0.01308965244922128,-0.010188024137231655,0.005253568965574263,-0.00815886403693373,-0.03150831279957859,-0.015004480357935996,-0.0017882414710621295,0.019768824470921483,0.007880209641160135,-0.011912874709389246,-0.0039000397750962395,0.02828558782936531,-0.0004685326282395057,-0.024152261246639325,0.008574625289052647,0.004777583444537974,-0.009889132200419454,0.010500921391775685,0.039859522534245476,-0.001515968363818442,0.026837290933740664,0.005260499069269001,-0.027964908934958878,-0.0035549684292907747,0.038384632804576026,-0.009285894549369393,0.003919273413577988,0.0009548971757112179,-0.0027874183631104634,-0.020056872527835914,-0.003923957236239025,-0.00034289399839414013,-0.0014052802289669713,-0.024418922088203905,-0.011925030283512654,-0.004582442285389885,0.0028677668023001247
