,gene_id,database,kegg_id
2419,ABUW_0062,KEGG_pathway,map00760
2420,ABUW_0062,KEGG_pathway,map01100
2425,ABUW_0066,KEGG_pathway,map00130
2426,ABUW_0066,KEGG_pathway,map00350
2427,ABUW_0066,KEGG_pathway,map00360
2428,ABUW_0066,KEGG_pathway,map01100
2433,ABUW_0069,KEGG_pathway,map00350
2434,ABUW_0069,KEGG_pathway,map00643
2435,ABUW_0069,KEGG_pathway,map01100
2436,ABUW_0069,KEGG_pathway,map01120
2441,ABUW_0070,KEGG_pathway,map00350
2442,ABUW_0070,KEGG_pathway,map00643
2443,ABUW_0070,KEGG_pathway,map01100
2444,ABUW_0070,KEGG_pathway,map01120
2447,ABUW_0077,KEGG_pathway,map00340
2448,ABUW_0077,KEGG_pathway,map01100
2451,ABUW_0078,KEGG_pathway,map00340
2452,ABUW_0078,KEGG_pathway,map01100
2455,ABUW_0080,KEGG_pathway,map00340
2456,ABUW_0080,KEGG_pathway,map01100
2460,ABUW_0081,KEGG_pathway,map00330
2461,ABUW_0081,KEGG_pathway,map00340
2462,ABUW_0081,KEGG_pathway,map01100
2467,ABUW_0083,KEGG_pathway,map00630
2468,ABUW_0083,KEGG_pathway,map01100
2469,ABUW_0083,KEGG_pathway,map01110
2470,ABUW_0083,KEGG_pathway,map01130
2473,ABUW_0084,KEGG_pathway,map00471
2474,ABUW_0084,KEGG_pathway,map01100
2478,ABUW_0086,KEGG_pathway,map00270
2479,ABUW_0086,KEGG_pathway,map01100
2480,ABUW_0086,KEGG_pathway,map05206
2486,ABUW_0089,KEGG_pathway,map00250
2487,ABUW_0089,KEGG_pathway,map00520
2488,ABUW_0089,KEGG_pathway,map01100
2489,ABUW_0089,KEGG_pathway,map01130
2490,ABUW_0089,KEGG_pathway,map04931
2494,ABUW_0090,KEGG_pathway,map00520
2495,ABUW_0090,KEGG_pathway,map01100
2496,ABUW_0090,KEGG_pathway,map01130
2499,ABUW_0091,KEGG_pathway,map00564
2500,ABUW_0091,KEGG_pathway,map01100
2503,ABUW_0092,KEGG_pathway,map00730
2504,ABUW_0092,KEGG_pathway,map01100
2508,ABUW_0094,KEGG_pathway,map00740
2509,ABUW_0094,KEGG_pathway,map01100
2510,ABUW_0094,KEGG_pathway,map01110
2515,ABUW_0095,KEGG_pathway,map00740
2516,ABUW_0095,KEGG_pathway,map00790
2517,ABUW_0095,KEGG_pathway,map01100
2518,ABUW_0095,KEGG_pathway,map01110
2526,ABUW_0097,KEGG_pathway,map00260
2527,ABUW_0097,KEGG_pathway,map00680
2528,ABUW_0097,KEGG_pathway,map01100
2529,ABUW_0097,KEGG_pathway,map01120
2530,ABUW_0097,KEGG_pathway,map01130
2531,ABUW_0097,KEGG_pathway,map01200
2532,ABUW_0097,KEGG_pathway,map01230
2535,ABUW_0101,KEGG_pathway,map00760
2536,ABUW_0101,KEGG_pathway,map01100
2542,ABUW_0102,KEGG_pathway,map00270
2543,ABUW_0102,KEGG_pathway,map00920
2544,ABUW_0102,KEGG_pathway,map01100
2545,ABUW_0102,KEGG_pathway,map01120
2546,ABUW_0102,KEGG_pathway,map04122
2550,ABUW_0103,KEGG_pathway,map00564
2551,ABUW_0103,KEGG_pathway,map01100
2552,ABUW_0103,KEGG_pathway,map01110
2554,ABUW_0105,KEGG_pathway,map02020
2556,ABUW_0106,KEGG_pathway,map02020
2560,ABUW_0114,KEGG_pathway,map00270
2561,ABUW_0114,KEGG_pathway,map00480
2562,ABUW_0114,KEGG_pathway,map01100
2564,ABUW_0116,KEGG_pathway,map03070
2567,ABUW_0125,KEGG_pathway,map00230
2568,ABUW_0125,KEGG_pathway,map01100
2572,ABUW_0126,KEGG_pathway,map00230
2573,ABUW_0126,KEGG_pathway,map01100
2574,ABUW_0126,KEGG_pathway,map01120
2578,ABUW_0127,KEGG_pathway,map00230
2579,ABUW_0127,KEGG_pathway,map01100
2580,ABUW_0127,KEGG_pathway,map01120
2584,ABUW_0130,KEGG_pathway,map00230
2585,ABUW_0130,KEGG_pathway,map01100
2586,ABUW_0130,KEGG_pathway,map01120
2590,ABUW_0131,KEGG_pathway,map00230
2591,ABUW_0131,KEGG_pathway,map01100
2592,ABUW_0131,KEGG_pathway,map01120
2597,ABUW_0132,KEGG_pathway,map00230
2598,ABUW_0132,KEGG_pathway,map00520
2599,ABUW_0132,KEGG_pathway,map01100
2600,ABUW_0132,KEGG_pathway,map01120
2604,ABUW_0138,KEGG_pathway,map00903
2605,ABUW_0138,KEGG_pathway,map00930
2606,ABUW_0138,KEGG_pathway,map01220
2608,ABUW_0141,KEGG_pathway,map03410
2611,ABUW_0142,KEGG_pathway,map00240
2612,ABUW_0142,KEGG_pathway,map01100
2616,ABUW_0145,KEGG_pathway,map00270
2617,ABUW_0145,KEGG_pathway,map00480
2618,ABUW_0145,KEGG_pathway,map01100
2623,ABUW_0146,KEGG_pathway,map00550
2624,ABUW_0146,KEGG_pathway,map01100
2625,ABUW_0146,KEGG_pathway,map01502
2626,ABUW_0146,KEGG_pathway,map04112
2630,ABUW_0147,KEGG_pathway,map00471
2631,ABUW_0147,KEGG_pathway,map00550
2632,ABUW_0147,KEGG_pathway,map01100
2637,ABUW_0148,KEGG_pathway,map00473
2638,ABUW_0148,KEGG_pathway,map00550
2639,ABUW_0148,KEGG_pathway,map01100
2640,ABUW_0148,KEGG_pathway,map01502
2642,ABUW_0149,KEGG_pathway,map04112
2644,ABUW_0150,KEGG_pathway,map04112
2646,ABUW_0151,KEGG_pathway,map04112
2649,ABUW_0152,KEGG_pathway,map00540
2650,ABUW_0152,KEGG_pathway,map01100
2659,ABUW_0155,KEGG_pathway,map00010
2660,ABUW_0155,KEGG_pathway,map00020
2661,ABUW_0155,KEGG_pathway,map00620
2662,ABUW_0155,KEGG_pathway,map01100
2663,ABUW_0155,KEGG_pathway,map01110
2664,ABUW_0155,KEGG_pathway,map01120
2665,ABUW_0155,KEGG_pathway,map01130
2666,ABUW_0155,KEGG_pathway,map01200
2675,ABUW_0156,KEGG_pathway,map00010
2676,ABUW_0156,KEGG_pathway,map00020
2677,ABUW_0156,KEGG_pathway,map00620
2678,ABUW_0156,KEGG_pathway,map01100
2679,ABUW_0156,KEGG_pathway,map01110
2680,ABUW_0156,KEGG_pathway,map01120
2681,ABUW_0156,KEGG_pathway,map01130
2682,ABUW_0156,KEGG_pathway,map01200
2687,ABUW_0162,KEGG_pathway,map00230
2688,ABUW_0162,KEGG_pathway,map00983
2689,ABUW_0162,KEGG_pathway,map01100
2690,ABUW_0162,KEGG_pathway,map01110
2694,ABUW_0163,KEGG_pathway,map00520
2695,ABUW_0163,KEGG_pathway,map01100
2696,ABUW_0163,KEGG_pathway,map01130
2700,ABUW_0164,KEGG_pathway,map00750
2701,ABUW_0164,KEGG_pathway,map01100
2702,ABUW_0164,KEGG_pathway,map01120
2706,ABUW_0165,KEGG_pathway,map03410
2707,ABUW_0165,KEGG_pathway,map03430
2708,ABUW_0165,KEGG_pathway,map03440
2711,ABUW_0171,KEGG_pathway,map00540
2712,ABUW_0171,KEGG_pathway,map01100
2723,ABUW_0175,KEGG_pathway,map00010
2724,ABUW_0175,KEGG_pathway,map00620
2725,ABUW_0175,KEGG_pathway,map00640
2726,ABUW_0175,KEGG_pathway,map00680
2727,ABUW_0175,KEGG_pathway,map00720
2728,ABUW_0175,KEGG_pathway,map01100
2729,ABUW_0175,KEGG_pathway,map01110
2730,ABUW_0175,KEGG_pathway,map01120
2731,ABUW_0175,KEGG_pathway,map01130
2732,ABUW_0175,KEGG_pathway,map01200
2734,ABUW_0178,KEGG_pathway,map00920
2738,ABUW_0179,KEGG_pathway,map00740
2739,ABUW_0179,KEGG_pathway,map00920
2740,ABUW_0179,KEGG_pathway,map01100
2742,ABUW_0189,KEGG_pathway,map03420
2745,ABUW_0194,KEGG_pathway,map00730
2746,ABUW_0194,KEGG_pathway,map01100
2750,ABUW_0197,KEGG_pathway,map03030
2751,ABUW_0197,KEGG_pathway,map03430
2752,ABUW_0197,KEGG_pathway,map03440
2757,ABUW_0202,KEGG_pathway,map00300
2758,ABUW_0202,KEGG_pathway,map01100
2759,ABUW_0202,KEGG_pathway,map01130
2760,ABUW_0202,KEGG_pathway,map01210
2768,ABUW_0203,KEGG_pathway,map00250
2769,ABUW_0203,KEGG_pathway,map00280
2770,ABUW_0203,KEGG_pathway,map00410
2771,ABUW_0203,KEGG_pathway,map00640
2772,ABUW_0203,KEGG_pathway,map00650
2773,ABUW_0203,KEGG_pathway,map01100
2774,ABUW_0203,KEGG_pathway,map01120
2782,ABUW_0204,KEGG_pathway,map00250
2783,ABUW_0204,KEGG_pathway,map00310
2784,ABUW_0204,KEGG_pathway,map00350
2785,ABUW_0204,KEGG_pathway,map00650
2786,ABUW_0204,KEGG_pathway,map00760
2787,ABUW_0204,KEGG_pathway,map01100
2788,ABUW_0204,KEGG_pathway,map01120
2790,ABUW_0234,KEGG_pathway,map04210
2795,ABUW_0240,KEGG_pathway,map00340
2796,ABUW_0240,KEGG_pathway,map01100
2797,ABUW_0240,KEGG_pathway,map01110
2798,ABUW_0240,KEGG_pathway,map01230
2804,ABUW_0241,KEGG_pathway,map00260
2805,ABUW_0241,KEGG_pathway,map01100
2806,ABUW_0241,KEGG_pathway,map01110
2807,ABUW_0241,KEGG_pathway,map01120
2808,ABUW_0241,KEGG_pathway,map01230
2815,ABUW_0246,KEGG_pathway,map00340
2816,ABUW_0246,KEGG_pathway,map00400
2817,ABUW_0246,KEGG_pathway,map01100
2818,ABUW_0246,KEGG_pathway,map01110
2819,ABUW_0246,KEGG_pathway,map01130
2820,ABUW_0246,KEGG_pathway,map01230
2825,ABUW_0249,KEGG_pathway,map00340
2826,ABUW_0249,KEGG_pathway,map01100
2827,ABUW_0249,KEGG_pathway,map01110
2828,ABUW_0249,KEGG_pathway,map01230
2833,ABUW_0250,KEGG_pathway,map00340
2834,ABUW_0250,KEGG_pathway,map01100
2835,ABUW_0250,KEGG_pathway,map01110
2836,ABUW_0250,KEGG_pathway,map01230
2846,ABUW_0255,KEGG_pathway,map00020
2847,ABUW_0255,KEGG_pathway,map00620
2848,ABUW_0255,KEGG_pathway,map00640
2849,ABUW_0255,KEGG_pathway,map00650
2850,ABUW_0255,KEGG_pathway,map01100
2851,ABUW_0255,KEGG_pathway,map01110
2852,ABUW_0255,KEGG_pathway,map01120
2853,ABUW_0255,KEGG_pathway,map01130
2854,ABUW_0255,KEGG_pathway,map01200
2857,ABUW_0256,KEGG_pathway,map02020
2858,ABUW_0256,KEGG_pathway,map02026
2861,ABUW_0257,KEGG_pathway,map02020
2862,ABUW_0257,KEGG_pathway,map02026
2864,ABUW_0259,KEGG_pathway,map00910
2867,ABUW_0261,KEGG_pathway,map00270
2868,ABUW_0261,KEGG_pathway,map01100
2874,ABUW_0278,KEGG_pathway,map00860
2875,ABUW_0278,KEGG_pathway,map00970
2876,ABUW_0278,KEGG_pathway,map01100
2877,ABUW_0278,KEGG_pathway,map01110
2878,ABUW_0278,KEGG_pathway,map01120
2881,ABUW_0280,KEGG_pathway,map00920
2882,ABUW_0280,KEGG_pathway,map02010
2885,ABUW_0283,KEGG_pathway,map00550
2886,ABUW_0283,KEGG_pathway,map01501
2889,ABUW_0284,KEGG_pathway,map00300
2890,ABUW_0284,KEGG_pathway,map00550
2895,ABUW_0285,KEGG_pathway,map00300
2896,ABUW_0285,KEGG_pathway,map00550
2897,ABUW_0285,KEGG_pathway,map01100
2898,ABUW_0285,KEGG_pathway,map01502
2902,ABUW_0286,KEGG_pathway,map00550
2903,ABUW_0286,KEGG_pathway,map01100
2904,ABUW_0286,KEGG_pathway,map01502
2908,ABUW_0289,KEGG_pathway,map00550
2909,ABUW_0289,KEGG_pathway,map01100
2910,ABUW_0289,KEGG_pathway,map01501
2916,ABUW_0295,KEGG_pathway,map00400
2917,ABUW_0295,KEGG_pathway,map01100
2918,ABUW_0295,KEGG_pathway,map01110
2919,ABUW_0295,KEGG_pathway,map01130
2920,ABUW_0295,KEGG_pathway,map01230
2926,ABUW_0296,KEGG_pathway,map00400
2927,ABUW_0296,KEGG_pathway,map01100
2928,ABUW_0296,KEGG_pathway,map01110
2929,ABUW_0296,KEGG_pathway,map01130
2930,ABUW_0296,KEGG_pathway,map01230
2938,ABUW_0298,KEGG_pathway,map00250
2939,ABUW_0298,KEGG_pathway,map00910
2940,ABUW_0298,KEGG_pathway,map01100
2941,ABUW_0298,KEGG_pathway,map01110
2942,ABUW_0298,KEGG_pathway,map01120
2943,ABUW_0298,KEGG_pathway,map01130
2944,ABUW_0298,KEGG_pathway,map01230
2952,ABUW_0299,KEGG_pathway,map00250
2953,ABUW_0299,KEGG_pathway,map00910
2954,ABUW_0299,KEGG_pathway,map01100
2955,ABUW_0299,KEGG_pathway,map01110
2956,ABUW_0299,KEGG_pathway,map01120
2957,ABUW_0299,KEGG_pathway,map01130
2958,ABUW_0299,KEGG_pathway,map01230
2960,ABUW_0306,KEGG_pathway,map00860
2962,ABUW_0309,KEGG_pathway,map00230
2967,ABUW_0310,KEGG_pathway,map00230
2968,ABUW_0310,KEGG_pathway,map00240
2969,ABUW_0310,KEGG_pathway,map01100
2970,ABUW_0310,KEGG_pathway,map03020
2973,ABUW_0311,KEGG_pathway,map00230
2974,ABUW_0311,KEGG_pathway,map01100
2979,ABUW_0312,KEGG_pathway,map00900
2980,ABUW_0312,KEGG_pathway,map01100
2981,ABUW_0312,KEGG_pathway,map01110
2982,ABUW_0312,KEGG_pathway,map01130
2984,ABUW_0320,KEGG_pathway,map03010
2986,ABUW_0323,KEGG_pathway,map03010
2989,ABUW_0324,KEGG_pathway,map00561
2990,ABUW_0324,KEGG_pathway,map01100
2998,ABUW_0331,KEGG_pathway,map00260
2999,ABUW_0331,KEGG_pathway,map00680
3000,ABUW_0331,KEGG_pathway,map01100
3001,ABUW_0331,KEGG_pathway,map01120
3002,ABUW_0331,KEGG_pathway,map01130
3003,ABUW_0331,KEGG_pathway,map01200
3004,ABUW_0331,KEGG_pathway,map01230
3010,ABUW_0332,KEGG_pathway,map00630
3011,ABUW_0332,KEGG_pathway,map01100
3012,ABUW_0332,KEGG_pathway,map01110
3013,ABUW_0332,KEGG_pathway,map01120
3014,ABUW_0332,KEGG_pathway,map01130
3020,ABUW_0339,KEGG_pathway,map04146
3021,ABUW_0339,KEGG_pathway,map04213
3022,ABUW_0339,KEGG_pathway,map05014
3023,ABUW_0339,KEGG_pathway,map05016
3024,ABUW_0339,KEGG_pathway,map05020
3033,ABUW_0350,KEGG_pathway,map00220
3034,ABUW_0350,KEGG_pathway,map00250
3035,ABUW_0350,KEGG_pathway,map00471
3036,ABUW_0350,KEGG_pathway,map00910
3037,ABUW_0350,KEGG_pathway,map01100
3038,ABUW_0350,KEGG_pathway,map01200
3039,ABUW_0350,KEGG_pathway,map04217
3040,ABUW_0350,KEGG_pathway,map04964
3050,ABUW_0351,KEGG_pathway,map00220
3051,ABUW_0351,KEGG_pathway,map00300
3052,ABUW_0351,KEGG_pathway,map00330
3053,ABUW_0351,KEGG_pathway,map01100
3054,ABUW_0351,KEGG_pathway,map01110
3055,ABUW_0351,KEGG_pathway,map01120
3056,ABUW_0351,KEGG_pathway,map01130
3057,ABUW_0351,KEGG_pathway,map01210
3058,ABUW_0351,KEGG_pathway,map01230
3061,ABUW_0352,KEGG_pathway,map00330
3062,ABUW_0352,KEGG_pathway,map01100
3065,ABUW_0353,KEGG_pathway,map00330
3066,ABUW_0353,KEGG_pathway,map01100
3069,ABUW_0354,KEGG_pathway,map00330
3070,ABUW_0354,KEGG_pathway,map01100
3073,ABUW_0355,KEGG_pathway,map00330
3074,ABUW_0355,KEGG_pathway,map01100
3076,ABUW_0366,KEGG_pathway,map00970
3078,ABUW_0367,KEGG_pathway,map00970
3084,ABUW_0376,KEGG_pathway,map00400
3085,ABUW_0376,KEGG_pathway,map01100
3086,ABUW_0376,KEGG_pathway,map01110
3087,ABUW_0376,KEGG_pathway,map01130
3088,ABUW_0376,KEGG_pathway,map01230
3092,ABUW_0377,KEGG_pathway,map00860
3093,ABUW_0377,KEGG_pathway,map01100
3094,ABUW_0377,KEGG_pathway,map01110
3100,ABUW_0378,KEGG_pathway,map00740
3101,ABUW_0378,KEGG_pathway,map00790
3102,ABUW_0378,KEGG_pathway,map01100
3103,ABUW_0378,KEGG_pathway,map01110
3104,ABUW_0378,KEGG_pathway,map02024
3110,ABUW_0379,KEGG_pathway,map00730
3111,ABUW_0379,KEGG_pathway,map00900
3112,ABUW_0379,KEGG_pathway,map01100
3113,ABUW_0379,KEGG_pathway,map01110
3114,ABUW_0379,KEGG_pathway,map01130
3119,ABUW_0380,KEGG_pathway,map00521
3120,ABUW_0380,KEGG_pathway,map00562
3121,ABUW_0380,KEGG_pathway,map01100
3122,ABUW_0380,KEGG_pathway,map04070
3124,ABUW_0383,KEGG_pathway,map02010
3126,ABUW_0384,KEGG_pathway,map02010
3128,ABUW_0385,KEGG_pathway,map02010
3130,ABUW_0386,KEGG_pathway,map02010
3132,ABUW_0387,KEGG_pathway,map02010
3135,ABUW_0389,KEGG_pathway,map00230
3136,ABUW_0389,KEGG_pathway,map00240
3138,ABUW_0392,KEGG_pathway,map03440
3143,ABUW_0395,KEGG_pathway,map00561
3144,ABUW_0395,KEGG_pathway,map00564
3145,ABUW_0395,KEGG_pathway,map01100
3146,ABUW_0395,KEGG_pathway,map01110
3148,ABUW_0396,KEGG_pathway,map01040
3150,ABUW_0400,KEGG_pathway,map05132
3152,ABUW_0401,KEGG_pathway,map05132
3158,ABUW_0403,KEGG_pathway,map00270
3159,ABUW_0403,KEGG_pathway,map00450
3160,ABUW_0403,KEGG_pathway,map01100
3161,ABUW_0403,KEGG_pathway,map01110
3162,ABUW_0403,KEGG_pathway,map01230
3164,ABUW_0405,KEGG_pathway,map03010
3166,ABUW_0406,KEGG_pathway,map03010
3168,ABUW_0407,KEGG_pathway,map03010
3170,ABUW_0408,KEGG_pathway,map03010
3172,ABUW_0409,KEGG_pathway,map03010
3174,ABUW_0410,KEGG_pathway,map03010
3176,ABUW_0411,KEGG_pathway,map03010
3178,ABUW_0412,KEGG_pathway,map03010
3180,ABUW_0413,KEGG_pathway,map03010
3182,ABUW_0414,KEGG_pathway,map03010
3184,ABUW_0415,KEGG_pathway,map03010
3186,ABUW_0416,KEGG_pathway,map03010
3188,ABUW_0417,KEGG_pathway,map03010
3190,ABUW_0418,KEGG_pathway,map03010
3192,ABUW_0419,KEGG_pathway,map03010
3194,ABUW_0420,KEGG_pathway,map03010
3196,ABUW_0421,KEGG_pathway,map03010
3198,ABUW_0422,KEGG_pathway,map03010
3200,ABUW_0423,KEGG_pathway,map03010
3202,ABUW_0424,KEGG_pathway,map03010
3204,ABUW_0425,KEGG_pathway,map03010
3208,ABUW_0426,KEGG_pathway,map02024
3209,ABUW_0426,KEGG_pathway,map03060
3210,ABUW_0426,KEGG_pathway,map03070
3212,ABUW_0427,KEGG_pathway,map03010
3214,ABUW_0428,KEGG_pathway,map03010
3216,ABUW_0429,KEGG_pathway,map03010
3218,ABUW_0430,KEGG_pathway,map03010
3223,ABUW_0431,KEGG_pathway,map00230
3224,ABUW_0431,KEGG_pathway,map00240
3225,ABUW_0431,KEGG_pathway,map01100
3226,ABUW_0431,KEGG_pathway,map03020
3228,ABUW_0432,KEGG_pathway,map03010
3232,ABUW_0433,KEGG_pathway,map00930
3233,ABUW_0433,KEGG_pathway,map01120
3234,ABUW_0433,KEGG_pathway,map01220
3239,ABUW_0434,KEGG_pathway,map00071
3240,ABUW_0434,KEGG_pathway,map01100
3241,ABUW_0434,KEGG_pathway,map01212
3242,ABUW_0434,KEGG_pathway,map03320
3244,ABUW_0444,KEGG_pathway,map03018
3247,ABUW_0457,KEGG_pathway,map00130
3248,ABUW_0457,KEGG_pathway,map01110
3252,ABUW_0458,KEGG_pathway,map00230
3253,ABUW_0458,KEGG_pathway,map01100
3254,ABUW_0458,KEGG_pathway,map01110
3267,ABUW_0467,KEGG_pathway,map00020
3268,ABUW_0467,KEGG_pathway,map00270
3269,ABUW_0467,KEGG_pathway,map00620
3270,ABUW_0467,KEGG_pathway,map00630
3271,ABUW_0467,KEGG_pathway,map00680
3272,ABUW_0467,KEGG_pathway,map00710
3273,ABUW_0467,KEGG_pathway,map00720
3274,ABUW_0467,KEGG_pathway,map01100
3275,ABUW_0467,KEGG_pathway,map01110
3276,ABUW_0467,KEGG_pathway,map01120
3277,ABUW_0467,KEGG_pathway,map01130
3278,ABUW_0467,KEGG_pathway,map01200
3283,ABUW_0472,KEGG_pathway,map00260
3284,ABUW_0472,KEGG_pathway,map00564
3285,ABUW_0472,KEGG_pathway,map01100
3286,ABUW_0472,KEGG_pathway,map01110
3297,ABUW_0481,KEGG_pathway,map00071
3298,ABUW_0481,KEGG_pathway,map00280
3299,ABUW_0481,KEGG_pathway,map00410
3300,ABUW_0481,KEGG_pathway,map00640
3301,ABUW_0481,KEGG_pathway,map01100
3302,ABUW_0481,KEGG_pathway,map01110
3303,ABUW_0481,KEGG_pathway,map01130
3304,ABUW_0481,KEGG_pathway,map01200
3305,ABUW_0481,KEGG_pathway,map01212
3306,ABUW_0481,KEGG_pathway,map03320
3308,ABUW_0485,KEGG_pathway,map00281
3310,ABUW_0486,KEGG_pathway,map00281
3312,ABUW_0487,KEGG_pathway,map00281
3314,ABUW_0488,KEGG_pathway,map00281
3318,ABUW_0489,KEGG_pathway,map00280
3319,ABUW_0489,KEGG_pathway,map00281
3320,ABUW_0489,KEGG_pathway,map01100
3322,ABUW_0493,KEGG_pathway,map03010
3324,ABUW_0494,KEGG_pathway,map03010
3327,ABUW_0495,KEGG_pathway,map00750
3328,ABUW_0495,KEGG_pathway,map01100
3330,ABUW_0497,KEGG_pathway,map00230
3335,ABUW_0502,KEGG_pathway,map00561
3336,ABUW_0502,KEGG_pathway,map00564
3337,ABUW_0502,KEGG_pathway,map01100
3338,ABUW_0502,KEGG_pathway,map01110
3341,ABUW_0503,KEGG_pathway,map00564
3342,ABUW_0503,KEGG_pathway,map01100
3345,ABUW_0506,KEGG_pathway,map02025
3346,ABUW_0506,KEGG_pathway,map05111
3359,ABUW_0513,KEGG_pathway,map00010
3360,ABUW_0513,KEGG_pathway,map00020
3361,ABUW_0513,KEGG_pathway,map00260
3362,ABUW_0513,KEGG_pathway,map00280
3363,ABUW_0513,KEGG_pathway,map00620
3364,ABUW_0513,KEGG_pathway,map00630
3365,ABUW_0513,KEGG_pathway,map00640
3366,ABUW_0513,KEGG_pathway,map01100
3367,ABUW_0513,KEGG_pathway,map01110
3368,ABUW_0513,KEGG_pathway,map01120
3369,ABUW_0513,KEGG_pathway,map01130
3370,ABUW_0513,KEGG_pathway,map01200
3372,ABUW_0518,KEGG_pathway,map01040
3375,ABUW_0529,KEGG_pathway,map00770
3376,ABUW_0529,KEGG_pathway,map01100
3379,ABUW_0530,KEGG_pathway,map03060
3380,ABUW_0530,KEGG_pathway,map03070
3383,ABUW_0531,KEGG_pathway,map03060
3384,ABUW_0531,KEGG_pathway,map03070
3388,ABUW_0532,KEGG_pathway,map02024
3389,ABUW_0532,KEGG_pathway,map03060
3390,ABUW_0532,KEGG_pathway,map03070
3392,ABUW_0541,KEGG_pathway,map03430
3396,ABUW_0542,KEGG_pathway,map03030
3397,ABUW_0542,KEGG_pathway,map03430
3398,ABUW_0542,KEGG_pathway,map03440
3400,ABUW_0563,KEGG_pathway,map01501
3410,ABUW_0587,KEGG_pathway,map00270
3411,ABUW_0587,KEGG_pathway,map00280
3412,ABUW_0587,KEGG_pathway,map00290
3413,ABUW_0587,KEGG_pathway,map00770
3414,ABUW_0587,KEGG_pathway,map01100
3415,ABUW_0587,KEGG_pathway,map01110
3416,ABUW_0587,KEGG_pathway,map01130
3417,ABUW_0587,KEGG_pathway,map01210
3418,ABUW_0587,KEGG_pathway,map01230
3422,ABUW_0595,KEGG_pathway,map00520
3423,ABUW_0595,KEGG_pathway,map01100
3424,ABUW_0595,KEGG_pathway,map05111
3426,ABUW_0598,KEGG_pathway,map00970
3428,ABUW_0608,KEGG_pathway,map02020
3431,ABUW_0609,KEGG_pathway,map01501
3432,ABUW_0609,KEGG_pathway,map02020
3438,ABUW_0611,KEGG_pathway,map01040
3439,ABUW_0611,KEGG_pathway,map01212
3440,ABUW_0611,KEGG_pathway,map03320
3441,ABUW_0611,KEGG_pathway,map04152
3442,ABUW_0611,KEGG_pathway,map04212
3444,ABUW_0613,KEGG_pathway,map00564
3447,ABUW_0614,KEGG_pathway,map00860
3448,ABUW_0614,KEGG_pathway,map01100
3454,ABUW_0616,KEGG_pathway,map00400
3455,ABUW_0616,KEGG_pathway,map01100
3456,ABUW_0616,KEGG_pathway,map01110
3457,ABUW_0616,KEGG_pathway,map01130
3458,ABUW_0616,KEGG_pathway,map01230
3465,ABUW_0617,KEGG_pathway,map00260
3466,ABUW_0617,KEGG_pathway,map00400
3467,ABUW_0617,KEGG_pathway,map01100
3468,ABUW_0617,KEGG_pathway,map01110
