Geneid,ERX1215168,ERX1215169,ERX1215170,ERX1215171,ERX1215172,ERX1215173,ERX1221046,ERX1221048,ERX1221049,ERX1221050,ERX1221052,ERX1221053,SRX1464764,SRX1928979,SRX1928980,SRX1928983,SRX2568047,SRX2568048,SRX2568049,SRX2568050,SRX2568051,SRX2568052,SRX2568053,SRX2568054,SRX2568055,SRX2568056,SRX2568057,SRX2568058,SRX2568059,SRX2568060,SRX2568061,SRX2568062,SRX2568063,SRX2568064,SRX3141471,SRX3141472,SRX3141473,SRX3141474,SRX3141475,SRX3141476,SRX3141477,SRX3141478,SRX3141479,SRX3737104,SRX3737105,SRX3737106,SRX3737107,SRX4488546,SRX4488547,SRX4488548,SRX4488549,SRX4488550,SRX4488551,SRX4488552,SRX4488553,SRX4488554,SRX4488555,SRX4488556,SRX4488557,SRX5930997,SRX5930998,SRX5930999,SRX5931000,SRX5931001,SRX5931002,SRX8696864,SRX8696865,SRX8696866,SRX8696867,SRX8696868,SRX8696869,SRX8696870,SRX8696871,SRX8944518,SRX8944519,SRX8944520,SRX8944521,SRX8944522,SRX8944523
ABUW_6001,3.830843676643145,4.3942608942840655,0.0,2.148586884206277,1.9819529935871933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.765589592356283,13.270093854317441,0.0,11.70777830956913,13.931627366889426,13.230406473234511,13.745888444949454,11.908693291280597,11.213552207530968,11.559926479089564,14.427810598342509,13.112885918938456,13.723101828744745,11.489295239119425,12.681664078501928,12.338616069554192,11.076100245358083,11.050778820685125,11.340949885927502,11.813057760464462,12.207371673308375,11.74920252631154,10.819781655327654,10.26578127554112,10.168646795263097,10.40732536602576,10.47728277191476,10.178932033916775,10.335205614478815,10.782600488614598,10.778102407758483,0.0,0.0,0.0,0.0,18.001598755290722,17.03965866618339,12.721353378687844,12.239185677679846,16.330025037114417,14.535240485229911,12.097352262561742,10.96444212009297,15.665291775953637,10.560280370069721,13.246148521730067,12.575942136303825,11.76310301991335,10.750574364040114,10.900468047794877,10.644206605541989,11.925110539084832,12.011365121682003,17.896189421232993,0.0,13.813596134729409,11.993533494928574,0.0,12.281490598697339,0.0,16.843607239513695,11.622867312799965,11.638613126771004,11.438915675918544,11.50200020888609,11.772151745189875,11.577462251813905
ABUW_6002,6.279007450655422,5.310417382269684,0.0,0.0,0.0,5.1038470798684425,0.0,0.0,0.0,0.0,0.0,0.0,8.694028043427117,12.525210089619142,0.0,11.118293279213665,8.811128001702466,7.622754131137757,14.091308080502214,7.121679638865384,7.013772579543066,7.000149858913543,14.86439680550909,9.34651023070891,7.656701995071993,7.379536365493773,8.181751724317545,7.8457884435062795,11.655597455874348,11.858800733368353,11.772417795084792,12.178000654255081,10.655087684541874,11.264439480128134,10.95689193269222,10.988401679132688,10.75596024033263,11.07624367496497,10.614553610069263,10.818030702821117,11.126960101393225,10.922654480758577,10.675935312433674,0.0,0.0,0.0,0.0,18.40983548856463,17.65310301038619,13.740434279160295,13.219309055256828,15.897030061552032,15.143850170633643,12.871530536723872,11.732715717949011,16.051312958424415,11.22693370421572,14.29215051799634,13.82789970264081,12.962473377165146,11.280812912733042,11.922938272612882,11.361306376610738,12.370856676822719,12.446947984457791,0.0,0.0,14.763174291604477,0.0,14.95022321108518,0.0,0.0,0.0,12.504210094871135,12.71648170296968,12.302538623738643,12.384058403769453,12.43071836289882,12.438625809426664
ABUW_6003,0.0,5.991594460630187,0.0,4.096496300359301,4.84179135175296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.086457274751051,16.008841792851065,0.0,14.270852195534088,12.129921477189177,11.683429659207489,12.788723207769978,10.246189627026455,9.783412899280867,10.302168925800748,13.684878512869469,13.473497781985582,11.969530756255352,10.234348489380377,11.718393351839666,10.887761551542791,14.369833626254112,14.363744802940266,14.408744678683389,13.699593900895529,13.275483057033469,13.64668837779254,13.741276558724058,13.50949068495636,13.272234200080916,13.28811317821885,13.731095633413048,13.34029265225602,13.304306089555164,13.402034084404367,13.625453770704507,0.0,0.0,0.0,0.0,17.925333245327852,17.264877067163464,14.749409574288581,14.692856759807057,15.94749159064785,15.601224831020986,15.652766595536294,13.08773508855708,15.923216213729459,12.53087513158187,14.67861812027375,14.912969349074135,14.4257586893319,14.288333431028219,13.734264084831405,14.546289238350155,15.439488159201922,15.602564283163344,0.0,0.0,14.458331917540795,14.222989492024986,0.0,14.510996973102447,0.0,0.0,14.145936361284994,14.21971897856531,13.892414679900458,14.063989925915953,14.23162795731174,14.38769282263085
ABUW_5001,14.802141716021858,14.858511397118153,14.682769324918507,15.136300000502766,14.723629494562761,15.044398165248845,14.725916441616155,14.742439676799805,14.668101053237649,14.332210427726578,15.075301531625946,15.071253316128058,10.792405963434648,13.307773020410085,15.111809496009773,13.570865322317129,12.378298821870489,11.769774910992908,12.663107438976573,11.522552868037112,11.53331815288676,11.660140879512593,13.479634997617147,12.364878462462412,11.723195432742418,11.393516330689234,11.308715895560985,11.528762872890747,11.847741471148536,11.96947411814386,11.822219550652822,11.178406074644045,10.812630509242734,10.925734479969522,11.128494467824552,11.21394587675188,11.417994649598898,11.514505406725364,10.886093556959011,11.421697682264233,11.170838836545343,10.926197996266422,11.192903540878483,14.359958086975173,14.247731717532007,14.290331808136763,14.055946888928144,11.59801933260858,11.709977044806218,12.542040757782805,12.302051692235743,12.954862981081684,13.118929886388068,13.508071214311757,11.479665045433293,12.805038021634976,11.845702875834016,12.372409903539076,12.873911551749934,13.055390485268608,13.261404828906521,12.228016311142495,13.249052095526151,12.876586295433993,12.77882411165911,0.0,0.0,12.542488069681665,12.307177138396488,0.0,12.595146753588084,13.053953607443045,0.0,12.141807687360382,11.77956325111329,11.629320092522933,11.644155054503582,11.81368073620236,12.25944577527016
ABUW_5002,15.294226243207946,15.053715910752384,14.582986196873598,14.79177503101259,14.277491374535067,14.478220642528711,14.595430516302331,14.737059621978334,14.315389952181343,13.984382531120499,14.946527430683798,14.823784033008653,11.410801405607124,12.883959656798227,14.556071542749933,12.820770998050106,12.726849144837242,11.491717345201193,12.71305185620738,12.58101733952796,12.935702232356702,13.059310304712167,13.571619423622053,12.943251838831891,11.797898566307198,12.778783381230522,12.932083212188525,12.784608004193746,13.00640346487031,13.605384199360154,13.572076139876113,14.418215734803029,15.209842460145431,13.488804638834132,10.898786814805487,10.450106152989006,10.783933501609111,10.892760651103485,10.550819636379245,10.529755894148272,10.581017222780263,10.210130371585963,10.72729803696216,12.840626781394958,12.730046026877176,12.744234097772566,12.675057519197688,12.011340337123602,11.420861341018696,12.373228436187736,11.370200294638321,14.064375477245505,13.548857288482944,13.17075678089897,11.353412358539169,13.186589826778164,11.50699517189919,12.345486643021353,12.754930342479195,12.4534311228078,11.919863816391686,11.979610966566565,12.355386673547507,12.49700023891202,12.509363332630869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.051801164381885,12.637967947932134,12.202066778007039,12.582548620475427,12.702560890813634,13.094696361174107
ABUW_5003,14.766612771575778,13.953605962953374,12.797484419889093,12.496680850931572,12.05770869341468,12.42201620720595,13.734184380872412,13.966779357734332,13.730462833058088,13.736471707613486,14.312034345324989,14.215577839810537,10.042406335539573,12.607245903926346,14.534945878551696,12.470156138593268,10.33661996950289,8.832578948136407,12.259133584934702,9.929578218194202,10.09135107705618,9.950143528824997,13.0172049904278,10.274222964106116,8.892040536881046,9.811388121440219,9.826470184488956,9.593044801697179,11.335086845312738,11.69676758891476,11.487737450239873,11.609266846630147,12.804592980251009,10.76718128507681,11.236447054190021,10.552206896205007,10.361906235821225,10.820043556367262,10.200477722130055,10.329823225549195,10.597436901954005,10.558774043578305,10.960331271768737,13.01755687327648,12.641554436528375,13.058412944048511,12.666630189694297,12.30907997935574,10.443213470291234,12.84617017739905,9.8183714414185,14.533552121536138,13.96282151830281,13.537714907228482,12.11149159507731,13.823834698075753,12.60422845553553,12.427994666565592,13.684588244231342,10.241019204599025,9.939481505471447,10.172076747253984,10.897961832845239,12.427471630341117,12.650569825539574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.55448241424373,11.968131193684446,11.923444777547452,12.279015203161523,12.293240969876985,12.555787436347224
ABUW_5004,18.11783644533653,17.880504741786048,18.118461130097664,17.993095331733475,17.817688342859842,17.89519008283614,16.470741123340883,16.630953499664574,16.388379786061446,16.55672812382857,16.148535965555627,16.223856233740598,10.839659739199462,15.054480085841847,17.7363038472634,15.294052825547544,12.27201500833908,11.50090544118495,12.498376146441105,12.644722953168545,12.640038949728018,12.83373878108355,12.999271676408128,13.96794398577118,11.465411567085738,12.399671078633759,12.842821516675748,12.336653112678942,13.509405852148888,13.820351536632796,13.791101248805562,13.635359077831852,13.379448580762801,13.957938902507598,13.248091468406312,13.23321676383928,14.047075537114027,13.929007310374748,12.871378320059033,13.60245177177101,13.193928003455252,12.727047943346507,13.418021762650728,17.221127180757847,17.19839963068886,17.14066281764717,17.141085556586745,13.271392122928198,14.687348512934097,13.714662224408592,15.973783676472374,13.88775161907873,14.357140215222918,15.64450008419288,12.604303565265278,14.126226017338652,12.10007193375452,13.525675988991868,14.079671630349543,15.042662372157181,14.986127592696635,14.192166564421138,14.857030531058061,14.384837475663387,14.416905873196065,0.0,0.0,13.350877458780067,0.0,14.537855244519843,0.0,12.86247083250013,0.0,15.020005226230772,15.190050684704135,14.69815965469979,14.88728598846635,14.821800252863227,15.431798654438856
ABUW_5005,7.961254528381177,7.561361328616292,0.0,7.793720210778504,0.0,7.129329067778396,8.800679437471501,7.988437683329934,0.0,0.0,10.32914168102617,9.82978883481324,0.0,6.12772849436426,7.765827345109248,5.124561774901682,0.0,2.9640895380676273,4.251607791389547,0.0,0.0,2.7215174504241615,5.020098416001913,3.3779893364979143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.230524936827806,0.0,2.4220979025699827,5.1926922156978765,5.72947029783737,5.031609144901294,5.498563065852123,3.7009947351460717,10.292654330673862,9.898405085529928,9.864236308813407,9.759341938976144,9.611228996785972,7.894941565661486,8.555363669214735,6.097752554819372,10.544939787785747,10.551922709507997,7.288286775001775,5.561668878768845,10.168802581990086,5.180991010301773,9.14477530339763,7.628871722329353,0.0,0.0,4.6161745839498485,4.506121581348776,5.50477891206779,4.699922391937845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7473851629594814,0.0,0.0,0.0,4.425085849152607,0.0
ABUW_5006,15.48055146948997,15.82084569250463,16.15021261033591,15.886973842172376,16.262431199041387,16.648997228090476,14.782844972240984,14.299087267039319,14.318301404931756,14.642640258995133,14.913332581430051,14.879692928391549,13.647009924752368,15.823361619737037,16.315674869435014,15.698477521536764,12.657353751101073,12.706369589556964,12.756492623299266,9.749403430823769,9.566911488608689,9.663734626287122,14.558031602143705,12.520320639260046,12.117949605804302,9.870359212597297,9.161519372127634,10.169025931750186,14.700884306042257,14.821913611454661,14.757043724649929,12.938542060837369,11.250394781318436,12.826924427553978,12.147982751753723,13.801725711408471,12.564836682096772,12.836356471566686,12.62812456799426,12.692653594302866,12.67224953221594,13.682017386530324,12.659265719145132,14.232570478845602,14.17070645460101,14.318848475498964,14.32391077014586,12.444375659061793,14.209818653919115,15.473546540225927,14.928788819765522,17.026630826939048,16.786958035560833,15.347198051519545,14.99991104355164,17.190238901473812,14.94773717501456,17.43218486243699,16.24617177364986,15.060589307672299,16.396242707235615,14.226293006340663,16.32062416544506,16.443327572305346,16.533321223138554,0.0,14.497394628758908,0.0,13.985963766908553,15.40831703362898,0.0,13.732872332052258,0.0,12.65543998048548,12.761586270507804,12.555570091834117,12.946587953555271,12.607905568599243,12.741750975178993
ABUW_5007,15.372215138860948,14.92298332015663,15.161638858309331,13.363761982687523,13.773680292902048,13.981472936436907,14.530855856668811,14.611188022966857,14.654240957337239,14.398563164006347,14.654804772403189,14.878462000702536,13.936678459317552,15.816936905183223,16.413438119245644,15.35949789957844,11.548393948620571,11.159189047940368,12.32721999517314,8.410743146281106,8.041194383697475,7.850469301375079,13.210498590078004,10.969317340661021,10.42752213663747,7.433610889206072,7.813058144694663,8.068726573083527,12.379545454197713,12.365881220515167,12.43743878877978,10.62615191102029,11.16554177418166,10.295331042511865,12.770832916868198,13.774554232586757,13.616072696292175,13.27655003017959,13.248372628296073,13.284920603856484,12.8633195819454,14.079712243737074,13.22131204271894,14.364754590777137,14.20298669686275,14.335800449979436,14.36024259376831,12.686238781383759,14.401291289526819,15.614190483674182,14.942039232315501,16.38438674475635,16.929076501344664,15.393266126366976,14.972151446695301,16.869313116915652,15.210347568081474,17.18304333367372,16.492183777989517,14.553132456159757,15.68012693768023,13.623485282904214,15.587239806492809,14.850921275357447,14.908511259743493,0.0,14.412509511586576,0.0,14.901033105140847,0.0,0.0,13.647989856655443,0.0,12.331724163830097,12.527578977230677,12.385633807787874,12.431596480681758,12.246707808020847,12.482438891876175
