Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
ABUW_6001,-0.009956153846331096,-0.01167460779384324,0.006768865048520917,0.004387123441288182,0.037853861929129755,-0.009307509044858477,-0.029291457116827235,-0.00680309482208013,-0.014089672070971811,-0.012771263436365934,0.0056596179873117484,-0.000295950128891636,-0.013819881371414893,0.04002076196808115,-0.03230935647425785,0.002550094411531764,0.011815776638171889,-0.0014300341564810698,0.002234354077874399,0.01063616538548394,-0.00790556617353251,-0.002861747560017201,-0.0111554363385426,0.006478745353467251,0.01785041067529142,-0.015742440246959442,-0.0009357760890957416,0.013708339450374658,0.011570806349639716,-0.02427701491440125,0.02049167625833618,0.0027483717624677065,-0.008941085930070732,-0.01181855780990105,-0.037758772354252,0.04628037980724872,-0.026882193135144686,-0.005780022592189032,0.0285514963001164,0.15919827889836743,0.009043932763459583,0.0004623228923859307,0.014058986499554926,-0.00044402493769239764,0.0028053291892851367,-0.023130085408922137,0.0032125055220737692,0.003538793540909562
ABUW_6002,-0.014112794886598872,-0.010451000510038298,0.0058718410569914715,0.005554950756841692,0.01629164450045923,-0.011113202005878797,-0.01735912954723138,-0.006472935864689638,-0.002205574227587468,-0.017594324446580836,0.003960695991555137,-0.006527615497958529,-0.01348186827685244,0.016146361117920182,-0.03190846744794747,0.0009209053617005911,0.02058780542136316,-0.001442587605174736,0.010115203692980627,0.003775337744521057,-0.0066385932470369525,-0.01971136280725302,-0.0067508340949939275,-0.007837895246911612,0.0019636012595629416,-0.01993829894040918,-0.009707116115900043,0.011289364976380521,0.01238803605822724,-0.022862446747068253,0.0035297886767600116,-0.0037728998625982876,-0.015117916104589384,-0.006028533313455229,0.062345715902764394,0.02971123036959118,-0.03741726405718381,-0.0030538603053242947,0.017412531282440805,0.15848112632016492,0.01116011880006509,0.013759934532055863,0.02106870671410012,-0.004350474945954246,-0.002279583988743418,-0.008024378693110344,-0.02455402898841896,0.006678813049199475
ABUW_6003,-0.005174152947770174,-0.014334539553854934,-0.0032792918415735207,-0.013355599003241023,0.0058818998042301784,-0.008553443941188475,-0.0042450767195889435,0.007388844104762679,-0.013576712807971283,-0.01102741827634804,0.0012312016019034408,0.0021259042027929093,-0.006237210812086398,0.009502183287454898,-0.02560023554448362,0.00489766096729771,0.0181388491623905,-0.012819548189438916,-0.005580916137204834,0.021226584288286346,0.0050822395266561906,-0.0001001827727743954,0.009873416589955766,-0.02125285410687526,0.00897502279434311,0.006572488917825957,-0.01925133857826935,0.01808193866093748,-0.00299864592370431,-0.029065920171338293,0.016855111851256706,-0.002944330357731371,-0.010100746452155382,-0.012608590820221649,-0.02096813088344883,0.031123558874635252,-0.005106541299809443,-0.008771848993595139,0.014615260107633246,0.09313865697572776,0.007204257861449438,-0.0015252914809380596,0.022314016980142258,-0.0015130514311994443,0.0005973189235772223,-0.011586120512149394,-0.010102128940358794,-0.006850120812555325
ABUW_5001,0.010897570474589547,0.002549248798882373,0.002201491326605204,0.0002884217917710015,0.006523831128426901,-0.006940245668628403,-0.014641527097702547,-0.02689917908768307,0.0071079376441217975,-0.011384786730553521,0.007252803166480311,-0.005091422458597315,0.0003532965770469441,0.0028231031454159262,-0.010484421978222677,-0.015782492548356286,0.008346186014663737,-0.019694191786104008,-0.001361824667369394,0.00635889321186164,-0.000351265856973962,-0.0030175004312539503,-0.0015187973559490373,-0.006892767011769075,-0.010859117103860646,-0.0050941268550250595,0.00996442451949181,0.01308106238965848,-0.013973338010972005,0.0018111142350086293,-0.015099567608966523,-0.014223075430798537,0.0007870825292130357,0.0008432868499667465,-0.009804998953600734,0.024588198142623224,-0.014164621451485055,0.009349725883236234,0.005993751556628274,-0.008761037058640642,-0.011517248399755044,0.04736564368438447,-0.009293320366428938,0.00336805280442507,-0.003366086985942817,0.00842880449502515,0.012819881523049505,0.001619787432394378
ABUW_5002,0.007253018501551542,0.004232003199744088,0.011023127317117052,0.00909985147124627,0.025557238484681607,-0.01038116621729442,-0.014800291757638657,-0.0193693534983657,0.008066901736166528,-0.0055500383929525665,0.006627824353714872,-0.0007604441738699561,0.0004501200999979883,0.014569676756113724,-0.008238640161081244,-0.009385259092658176,-0.004419369708636722,-0.017790812029520865,-0.0013062856622868626,0.011786189962349296,-0.003151598280491191,-0.0002753097836238819,0.006515232786878076,0.009492134715047226,-0.003365929664799313,-0.002052032056460889,-0.005684707337791372,0.01860982373922744,-0.014659978904295143,-0.01146122893182112,-0.017775861519681812,-0.010049973675065722,-0.013697578517318537,0.009830692941895763,-0.019944407373418623,0.015856589253228415,-0.008108739647371915,0.011190615915588509,-0.004868242049516804,0.004151169608116966,-0.01909244724906464,0.0148029685581658,-0.0059666431375479745,0.023302747364874792,0.0013317535029307287,0.00420926913518029,-0.0015448729243474288,0.006169650809940841
ABUW_5003,-0.008285890525777082,0.012433272558250708,-0.002169406349988518,0.005346863827433942,0.020782218617652188,-0.015996386148312128,-0.026931558517771504,-0.01825560212225667,0.006513086595298788,0.001797844065878986,-0.0026725747127107273,0.013290733968978018,-0.005734708124276654,0.024712748910264547,-0.03168465945845327,-0.021394623311312148,-0.0025095240685552287,-0.0011694087983033206,-0.00492632307158079,0.0388731514987158,0.013435059295398556,-0.016522399002879516,0.00292134433516113,-0.003396007143191334,0.0020244893024928866,-0.016847155248844302,-0.001085741624501927,0.01847394909110706,-0.021484117217940454,0.00844330023661881,0.0163217079928616,0.001104728374815375,-0.0006297690763463927,0.009467934365767228,0.01400622954028516,0.009223547027534518,0.005846353684118432,0.005995477951216221,-0.019403214792734054,0.016333048309953496,-0.02680436312715272,-0.0034420601727238307,-0.016545460193491058,0.01133745577491337,0.000325573361596988,0.007312602954044104,-0.0023630272010722216,0.019780620097966634
ABUW_5004,0.0034971622741503117,-0.009225754856965758,-0.0027201890606454314,-0.006335431887689891,0.0009554274649876588,-0.00769197878181758,0.02482114759967669,-0.021528038530014882,0.004292865387957218,-0.012190691832116298,0.0073938791459729125,-0.0011936362476310184,0.0014494505538136995,0.0007324270486819659,-0.009017309278847535,-0.01583467029356903,0.015701789926777832,-0.009372091730760517,-0.0004084435526790005,0.00731702409581916,-0.0003437098026970666,-0.011957283756999655,-8.804999153982527e-05,-0.004026019071351883,-0.006504389178389419,0.0008953653193970563,-0.0037287764096171024,0.009144252733043172,0.003604508109232457,-0.0014003426765078094,-0.007108326645654468,-0.009377250495834204,0.00973022329246826,0.007546754558854164,-0.0022540276083929823,0.020905471229689842,-0.011677842549175883,0.008511866229871858,-0.003170562603673705,-0.0009085204212951054,0.002137920603753411,0.008201725780118064,-0.004956687433727287,0.009208409273058505,-0.010491509163708019,-0.014345534590989752,0.006408057668785893,-0.007431759068977245
ABUW_5005,0.03911158575575463,0.0063216242077600605,0.0035050465253279608,-0.01393580260381746,0.012158799350086298,0.005064822864194509,-0.000718646784849184,-0.006921857357912032,-0.005359851716341062,0.023346868416920564,-0.01958053696630564,-0.017305003135328508,-0.024974128249597015,0.02977607822221374,-0.013708195855357833,-0.01866478464317755,-0.03331132323257839,-0.01116162281978101,0.011523505089104047,-0.007626228275808372,0.030842637168509345,-0.022929315911161395,0.01605196642024753,-0.06789035424297045,0.006802710980289875,0.024962137201037342,0.0005837652157585922,-0.008503129755244906,-0.019688816730312003,0.00705809474757255,0.03269801348819445,-0.01336102952477936,0.00017077885603628318,0.012109677980697883,-0.013700713205311379,-0.0015735107557608363,0.03185282670286084,-0.00112987322029642,0.014679550170082262,0.03220682565568546,-0.036937259543774005,0.0072223197846799925,0.013979641147953529,0.050588241462998465,0.006406230630048863,0.007928980971522786,0.011781955794976083,-0.017006110740927435
ABUW_5006,-0.007300581213383269,0.020516532581984895,0.0026617848044234423,0.008457098352933795,0.03610578020904004,-0.0016835704128202592,-0.014825339985165845,0.006545696797167357,-0.012835944792020559,0.00622568117421075,0.005533104281158037,-0.0013326816084949927,0.00020717523335113573,0.006855309373475498,-0.005784570215669956,-0.006225459894547983,0.0074713070750505204,-0.01069892831931858,-0.00950762340888312,0.004608371814620954,0.0017240484868591747,0.038098748606608085,-0.008252198684608488,-0.008184881404244872,-0.007628880456063548,-0.021403511433745845,-0.026746751834661568,-0.012600727081327003,-0.04815344641360502,0.00394899643241239,-0.010518118967349699,-0.00226055165005081,0.004447090236969731,0.008935143747477253,-0.014850634443597204,-0.025465580909399543,-0.0015782851111215016,-0.01954211062015019,0.001299311784614917,-0.02529057494038169,0.00616611625601917,0.14091154606376008,-0.03938876450967469,-0.003005010205514837,-0.00237626602637127,0.021270167087852763,-0.008786508333276542,-0.00020420142732571831
ABUW_5007,-0.01128865364603765,0.01909876589071866,-0.0003051945521308705,0.011613905818099356,0.005760858107817033,-0.005987526284617245,-0.014216772624045025,0.019625647534502983,-0.01819246938756712,0.0032807906585940773,0.004385801011813084,0.005310745786746226,0.006017094955597951,0.004675076322823812,0.0019461465069526803,-0.005355153330872938,0.0009605179364850489,-0.0031607518554162698,0.0012411919247551902,0.009940166490064926,-0.0026276229330772344,-0.0010762324222293009,-0.007773846277632326,-0.011718438639034656,-0.01037048046096011,-0.004742056527353834,-0.013809419920655942,-0.002514819913634451,-0.034107317099805516,0.0009881760975602898,-0.0014488279958530257,-0.0015388003551092162,-0.004643647680237283,0.0017502161160127786,-0.0007263261641335316,-0.013968892700525475,-0.014674642759376364,-0.010647569948739588,0.0002928171934395906,-0.02730200887232357,0.012914384840914714,0.11932982430866795,-0.03971098193419085,0.004503633729268899,-0.012191665621869135,0.01472541970698186,0.0071327219459703176,-0.0029295279854986644
