Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
ABUW_6001,-0.018495103181779264,-0.024121800620021165,0.001326056583292572,-0.011103682959726127,-0.002840436854224754,-0.014219595164632677,0.026870487171163093,-0.06702796306765696,-0.05536306352196295,-0.0046482421935015224,0.01895535368111824,0.003958253883366064,-0.003135235132548893,-0.00406271257854478,0.015559952429209312,-0.0032419468799457602,0.0022646495229209683,-0.006521867176947662,0.01498689103730787,0.019735299468417976,0.00035449935215646716,0.02696764548004715,0.0019175757201546184,-0.0010874650967694509,0.01064776763097889,-0.0009487126157074438,-0.002041435210207709,0.03231747046526924,0.0489483643603261,-0.014949008116235136,-0.01576880806917004,0.008319582415591225,-0.006365268916848824,0.02258159605189093,0.015148140755064907,0.012929472992118489,-0.01260193906119312,0.010477061086069725,0.03763385955660092,0.022670536844932285,-0.002172726757927564,-0.016253639089190884,0.014639053625118725,0.007290223457400712
ABUW_6002,-0.03417414380261354,-0.015540916056020527,-0.021144489522351022,-0.006046415970361956,-0.004560777166701479,-0.01896413044795171,0.02080803706834619,-0.06301858839780927,0.048747210469978784,-0.006618288052415385,0.010698304203932868,-0.009620969771292835,-0.0006640098037754562,-0.010329239433664787,0.005047317336178162,0.0028281776342191306,0.0015342612866471933,0.00643899005916247,0.006847010773641662,0.006865259560948633,0.010562105249991204,0.02960971102951091,0.029159213923143853,0.00045568821988487397,-0.012505078683061869,0.005335859607943976,-0.00274194399612378,0.007465922665492252,0.030812727533815396,-0.011544767958680218,-0.011170361539180192,0.010715795466529282,0.007186827529828374,0.005934233946767901,0.016866437406811027,0.006777267718275723,-0.0014711107865976263,0.004091986571462752,0.032611304748889465,0.024603390167066908,-0.008495451599157511,-0.03042518748110956,0.011468166087190125,0.010365794887338036
ABUW_6003,-0.04530294749433115,-0.012097986106557983,-0.0058594873872465005,-0.010218885274457447,0.016303854634738074,-0.012977608081148046,-0.007140387011158715,-0.04089756434326614,-0.030156374670226964,-0.006110803990802041,-0.0018364417121015512,-0.01839550900903551,0.010173763773651397,-0.007356831324549593,0.006246238005889614,-0.015543813353606438,0.01345428567642832,-0.000876438108949088,0.004635733937454937,0.013189728145739233,0.006278915554959151,0.024956641498221806,0.008914739874247108,-0.0008919263624873892,0.00249359164681446,0.00056019983251494,-0.029608847128359525,-0.002007600523333522,0.006122708289991008,-0.004111714263920853,-0.016170561971138687,-0.007894235698523634,-0.014550523186925016,0.016469205671500814,-0.004074662122249977,-0.0012259240818787143,0.005816102260198981,0.015258952305762663,0.0291029729599128,0.014909589492923338,0.01605823681161065,-0.0019146502667462164,0.015691380969582457,0.012534670703644021
ABUW_5001,-0.007195497972308711,-0.007852057614928425,0.0053219531378719065,-0.004292118327351238,0.007070228581563821,0.002989484856599825,0.020491249820152917,-0.009130792171628965,-0.005868363956892851,-0.0036360901558931884,0.0031184649188649967,0.0002613569078990069,-0.002068968214644089,0.006009578812575928,-0.0010202947108800405,-0.002870249221779629,0.010647635773983831,0.0013214412132944245,-0.002043791224238749,-0.011203753449989712,0.004649927643758826,-0.010944728969263176,0.0026500312470375794,-0.00535462522622632,0.0060881195917164305,-0.0009507532848796835,0.006269446014773912,-0.005365671415915249,0.02603043847274978,-0.0033425592658957565,-0.023802272882109322,-0.011433321771840472,0.013670458097456076,-0.01957424079217723,0.0073947632906352055,-0.004125101628038198,-0.001962459117201262,-0.022011176654739256,0.000505651653453393,0.008312752971588691,0.00944922358420755,-0.022727405554048515,0.004791806012360444,0.007236531621876253
ABUW_5002,0.00772213585168199,-0.011335433851658057,0.013010511748750902,-0.010718903152008956,0.0006936717254824365,-0.0162178661616547,0.0008042527077855828,-0.017413356101326886,-0.02032808485044775,-0.0033167012947630746,0.012836115530612084,-0.01819659062368975,-0.003944860335894915,0.007628195690278935,-0.007142135017671274,-0.015048058934160925,-0.0018031721370760734,0.010779246072974036,-0.0012501837532163623,-0.0036281096199332436,-0.002911829896115362,-0.010437305706460929,-0.02276200783045899,-0.00874677259189661,-0.0027645616039698663,0.0011777103746141416,0.010840416453197506,0.007521319482426244,0.02747311474837665,-0.003964934776095612,-0.019400256534543327,-0.013751646598600066,0.024935007758446745,-0.0038352462559325807,0.014743951181529845,0.013205399902288193,0.020311317530260088,-0.008802222689182114,0.006992950774526409,0.0026225220222112823,0.0028288396856242987,-0.020735937680788245,0.01437914762934425,0.009983590671651216
ABUW_5003,-0.009415557317120257,-0.00552895433448822,0.005263353763274332,-0.028954672335193207,-0.014964455773963803,-0.006099531097930694,0.0014554955707777833,-0.02703223145355262,0.014761053487418256,-0.004328709711084022,0.01304462738617658,-0.009476219349263858,0.01315438268264543,0.012505391100116052,-0.014446470714605076,-0.020132855790652986,0.012020738696617399,-0.0011157310242710424,-0.008813100148346074,0.010510457278354157,0.003374853002900688,-0.025554252108825178,-0.028404218130209297,-0.02098066591334748,-0.0049567994078235905,-0.006548807588085051,0.005397952679477324,-0.0010648526022480997,-0.009335421151209321,0.0013677914182559606,-0.01900195885725049,-0.001419043182005499,0.020914482725444678,-0.011936202303778627,0.019076376424627523,-0.010300888049711925,0.01925203650393866,-0.0034221988425456105,0.01147627279408754,0.021461280516534377,-0.008692227698041259,-0.011248952470414037,0.003769184153454277,0.018725067366784396
ABUW_5004,-0.014314031867282749,0.00133728345387079,0.0034091203059629354,-0.004373487436292657,0.004236907172075273,0.022358683834289867,0.016983418772503235,0.0023004403533480387,-0.0034829659781312715,-0.001948004020561261,-0.0028090365956575636,-0.00022350471285279344,-0.00010876263188023767,-0.006464242531623813,-0.006742512570323451,-0.0007516148532977629,0.00035320910754855676,0.007765619839543281,0.0038707816400232087,-0.005891620903667061,0.011259325650750617,-0.005047730273269102,0.0008132454467061766,0.009719315224276253,-0.019513968390815595,0.0035833733344991874,-0.004094028439221587,0.0024543039451415463,0.01543837040230432,0.0049278137327434185,-0.006596182567801021,-0.012820346403988526,-0.011744309607865967,-0.01634391901768605,0.011787716783179102,0.006247873762714713,-0.010246113958137664,-0.012179986634459414,0.006602355897169605,0.0051696083626655434,0.005513291477995514,-0.0049741467382043185,0.0054680876473840725,-0.0020864259656448135
ABUW_5005,-0.010879275195086448,0.011063622751511485,0.016589361165234774,-0.033497628281339564,0.0033180801720025044,0.008417258062345985,-0.019871730007735545,-0.017786218011476757,-0.02749315063248709,-0.016732367755622576,0.010273380883565282,-0.01479732133953229,0.03284774722695512,0.04079467979723865,-0.008011763162279908,-0.021308626078279866,-0.003924070116044782,0.016758249206970596,0.0691440106754639,-0.01501711740710664,-0.015833524090513692,0.012907316486664011,-0.0030577634885897067,-0.011874085330970485,0.0072270409449276,0.016784407560912953,-0.023422634965481363,-0.03478740041507157,0.01357950247425049,-0.046738485190850464,-0.002276077060372192,-0.02348145885205758,-4.213081593494745e-07,-0.003565284062623775,0.04310261687391183,0.005095453252581546,0.02084148339387342,0.049654168870058905,0.04391856171941996,0.03282314469718043,-0.02651572348965828,-0.014580752901505888,0.01334864120638233,0.02658198199360769
ABUW_5006,0.028372571855616067,0.007883261528701013,0.004057307212518583,-0.010655633854748794,0.01080448122883233,0.01432631343042283,-0.01345946764934798,0.0029059541830605347,-0.0007193010301736861,-0.0027780369316457794,0.01876979312139745,-0.022389434627272716,-0.004445296976631838,-0.010573848248362036,-0.029377771429276296,-0.01633621427261994,0.012201236384680856,-0.0017748183578338147,-0.0024814799135114483,-0.018582621606549134,0.0036268245330324162,-0.026937105971782564,0.021903551514652748,-0.01510265793971891,0.028184074628245133,-0.004906308118238751,0.018694135957536318,0.008831569228014024,-0.0066061118457284,-0.016982508315352453,-0.03840402349710465,-0.005091047922064935,-0.0016380025548997285,-0.011452647236132027,0.03262464455363258,-0.009043057398572354,0.0010576235957451947,-0.01095599145021359,-0.006603701878176064,-0.0017868772207586244,0.04233964950955194,-0.013706038066502065,-0.017449791387445217,0.008501739677255354
ABUW_5007,0.019832619661903108,0.00847100146319884,0.018813874690418484,-0.014330925572601728,0.015640266851587523,-0.0004528364787340279,0.009574640039039777,0.00692426144640776,0.00861690697031207,0.001574959599409819,0.009362047898427893,-0.010246610034613616,-0.006817902380547525,-0.01577309305839138,-0.01973817468731061,-0.011069641534232668,0.0138657871716022,0.00755304706297229,-0.004643115806912494,-0.015724123962789393,0.004337704312802614,-0.025985052181694227,-0.018776255227860087,-0.012665400449546471,0.02960997817078521,-0.0010769047828361716,0.02072376956222499,0.0046881717464058465,-0.0035252796180390237,-0.023900467850053606,-0.0312826172904904,-0.010199192642732089,0.0013557105330698938,-0.006111620301030912,0.032470843286719384,-0.002058642211767861,-0.004889509505123888,-0.01135266895027147,-0.00924799880137978,-0.008115657944356112,0.032192966128983924,-0.010278323491138932,-0.003784332285026443,0.016054392266059765
